time_index,year,month,region,co2_ppm,enso_index,volcanic_activity,ocean_heat_index,temperature_anomaly,rainfall_mm,humidity_pct,CO2_Reduction_Percent,Deforestation_Percent,Renewable_Energy_Percent,Urban_Heat_Control_Percent,Water_Conservation_Percent,Irrigation_Efficiency_Percent,Temperature_with_scenario,CO2_with_scenario,Rainfall_with_scenario
2225,2085,6,Tropics,334.18,0.484,0.0,4.211,1.21,143.34,77.03,0.0,0.0,0.0,0.0,0.0,0.0,1.21,334.18,143.34
9056,2654,9,Inland,458.94,-0.224,0.0,4.175,2.269,112.2,58.6,0.0,0.0,0.0,0.0,0.0,0.0,2.269,458.94,112.2
4826,2302,3,Coastal,380.7,0.444,0.0,4.374,0.736,111.12,85.41,0.0,0.0,0.0,0.0,0.0,0.0,0.736,380.7,111.12
7621,2535,2,Inland,432.3,0.287,0.0,4.499,1.973,91.55,55.61,0.0,0.0,0.0,0.0,0.0,0.0,1.973,432.3,91.55
9689,2707,6,Inland,471.36,0.314,0.6,5.028,2.086,99.9,60.82,0.0,0.0,0.0,0.0,0.0,0.0,2.086,471.36,99.9
5500,2358,5,Polar,393.04,-0.906,0.0,3.05,-0.98,49.41,62.91,0.0,0.0,0.0,0.0,0.0,0.0,-0.98,393.04,49.41
9700,2708,5,Temperate,468.03,-1.038,0.0,3.656,1.426,88.94,71.17,0.0,0.0,0.0,0.0,0.0,0.0,1.426,468.03,88.94
8478,2606,7,Polar,445.66,1.022,0.0,5.169,0.072,54.02,57.48,0.0,0.0,0.0,0.0,0.0,0.0,0.072,445.66,54.02
5502,2358,7,Coastal,394.16,-1.232,0.0,2.809,0.208,125.44,86.85,0.0,0.0,0.0,0.0,0.0,0.0,0.208,394.16,125.44
1210,2000,11,Inland,314.87,1.128,0.0,4.311,0.975,102.96,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.975,314.87,102.96
9083,2656,12,Tropics,458.61,0.778,0.0,5.298,2.279,222.95,83.9,0.0,0.0,0.0,0.0,0.0,0.0,2.279,458.61,222.95
2288,2090,9,Coastal,335.36,0.719,0.0,3.848,1.635,131.19,89.02,0.0,0.0,0.0,0.0,0.0,0.0,1.635,335.36,131.19
2183,2081,12,Polar,332.38,0.243,0.0,3.615,0.786,68.02,62.88,0.0,0.0,0.0,0.0,0.0,0.0,0.786,332.38,68.02
2862,2138,7,Coastal,347.16,-0.802,0.0,2.684,0.578,129.99,81.01,0.0,0.0,0.0,0.0,0.0,0.0,0.578,347.16,129.99
6861,2471,10,Tropics,416.72,0.812,0.0,4.634,2.641,206.07,83.05,0.0,0.0,0.0,0.0,0.0,0.0,2.641,416.72,206.07
2362,2096,11,Inland,336.09,0.471,0.0,3.74,2.384,122.5,54.92,0.0,0.0,0.0,0.0,0.0,0.0,2.384,336.09,122.5
8463,2605,4,Inland,446.46,0.236,0.0,4.465,1.178,68.22,50.44,0.0,0.0,0.0,0.0,0.0,0.0,1.178,446.46,68.22
6332,2427,9,Temperate,411.09,-0.152,0.0,4.059,2.486,105.57,66.73,0.0,0.0,0.0,0.0,0.0,0.0,2.486,411.09,105.57
4064,2238,9,Temperate,370.27,-0.928,0.0,2.919,2.664,112.99,67.25,0.0,0.0,0.0,0.0,0.0,0.0,2.664,370.27,112.99
9546,2695,7,Inland,468.17,0.412,0.0,4.864,1.812,78.8,58.95,0.0,0.0,0.0,0.0,0.0,0.0,1.812,468.17,78.8
617,1951,6,Temperate,306.73,0.496,0.0,3.572,-0.046,94.38,69.96,0.0,0.0,0.0,0.0,0.0,0.0,-0.046,306.73,94.38
3281,2173,6,Polar,353.59,-1.403,0.0,2.312,-1.361,61.52,67.87,0.0,0.0,0.0,0.0,0.0,0.0,-1.361,353.59,61.52
5226,2335,7,Polar,387.23,0.337,0.0,4.063,0.056,46.43,61.78,0.0,0.0,0.0,0.0,0.0,0.0,0.056,387.23,46.43
3397,2183,2,Temperate,355.91,-0.645,0.0,3.072,-0.032,91.64,65.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032,355.91,91.64
3065,2155,6,Temperate,351.52,0.498,0.0,4.244,0.192,94.5,77.15,0.0,0.0,0.0,0.0,0.0,0.0,0.192,351.52,94.5
766,1963,11,Temperate,308.68,-0.85,1.0,2.097,0.784,120.67,65.47,0.0,0.0,0.0,0.0,0.0,0.0,0.784,308.68,120.67
7078,2489,11,Temperate,422.16,-0.349,0.0,3.884,1.92,126.3,68.29,0.0,0.0,0.0,0.0,0.0,0.0,1.92,422.16,126.3
5279,2339,12,Coastal,391.21,-0.137,0.0,3.852,1.984,139.03,86.64,0.0,0.0,0.0,0.0,0.0,0.0,1.984,391.21,139.03
4149,2245,10,Polar,369.7,0.448,0.0,3.929,0.374,46.71,63.22,0.0,0.0,0.0,0.0,0.0,0.0,0.374,369.7,46.71
1144,1995,5,Inland,315.13,0.516,0.0,3.571,0.739,45.23,58.38,0.0,0.0,0.0,0.0,0.0,0.0,0.739,315.13,45.23
4248,2254,1,Inland,371.43,-1.101,0.0,2.647,-0.493,101.3,62.14,0.0,0.0,0.0,0.0,0.0,0.0,-0.493,371.43,101.3
4110,2242,7,Inland,368.87,0.409,0.0,4.22,1.707,86.13,57.29,0.0,0.0,0.0,0.0,0.0,0.0,1.707,368.87,86.13
462,1938,7,Inland,304.8,-0.844,0.0,2.494,0.026,69.71,55.11,0.0,0.0,0.0,0.0,0.0,0.0,0.026,304.8,69.71
2932,2144,5,Tropics,346.64,-1.327,0.0,2.403,0.458,138.18,82.47,0.0,0.0,0.0,0.0,0.0,0.0,0.458,346.64,138.18
4623,2285,4,Polar,379.54,0.264,0.0,4.045,-2.241,37.66,65.26,0.0,0.0,0.0,0.0,0.0,0.0,-2.241,379.54,37.66
3813,2217,10,Coastal,363.97,-0.438,0.0,3.367,1.573,176.94,86.38,0.0,0.0,0.0,0.0,0.0,0.0,1.573,363.97,176.94
6308,2425,9,Coastal,407.82,0.836,0.0,5.089,4.819,149.26,86.41,0.0,0.0,0.0,0.0,0.0,0.0,4.819,407.82,149.26
4341,2261,10,Inland,372.06,1.146,0.0,4.712,2.424,102.9,54.62,0.0,0.0,0.0,0.0,0.0,0.0,2.424,372.06,102.9
5300,2341,9,Inland,392.57,0.701,0.0,4.489,1.821,104.56,52.36,0.0,0.0,0.0,0.0,0.0,0.0,1.821,392.57,104.56
6804,2467,1,Polar,418.44,1.113,0.0,4.949,-0.271,49.47,63.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.271,418.44,49.47
3282,2173,7,Tropics,352.72,-1.203,0.0,2.452,1.442,161.27,86.71,0.0,0.0,0.0,0.0,0.0,0.0,1.442,352.72,161.27
2574,2114,7,Temperate,340.64,-0.928,0.0,2.98,-0.354,94.4,70.71,0.0,0.0,0.0,0.0,0.0,0.0,-0.354,340.64,94.4
7961,2563,6,Polar,438.58,-1.044,0.0,3.577,-0.302,29.77,61.91,0.0,0.0,0.0,0.0,0.0,0.0,-0.302,438.58,29.77
7879,2556,8,Temperate,437.96,0.922,0.0,5.126,3.13,98.63,70.32,0.0,0.0,0.0,0.0,0.0,0.0,3.13,437.96,98.63
828,1969,1,Temperate,307.61,-1.063,0.0,2.251,0.532,102.52,70.58,0.0,0.0,0.0,0.0,0.0,0.0,0.532,307.61,102.52
6486,2440,7,Inland,,0.587,0.0,4.856,4.155,92.73,55.2,0.0,0.0,0.0,0.0,0.0,0.0,4.155,,92.73
7599,2533,4,Temperate,432.81,-0.497,0.0,3.73,0.032,97.57,70.83,0.0,0.0,0.0,0.0,0.0,0.0,0.032,432.81,97.57
2540,2111,9,Temperate,341.14,0.592,0.0,4.117,2.154,130.96,69.57,0.0,0.0,0.0,0.0,0.0,0.0,2.154,341.14,130.96
5746,2378,11,Coastal,396.68,-1.15,0.0,3.168,0.919,169.05,88.79,0.0,0.0,0.0,0.0,0.0,0.0,0.919,396.68,169.05
8526,2610,7,Tropics,448.51,1.009,0.0,5.085,2.89,141.7,81.15,0.0,0.0,0.0,0.0,0.0,0.0,2.89,448.51,141.7
9566,2697,3,Tropics,469.15,0.012,0.0,4.37,2.418,161.02,74.68,0.0,0.0,0.0,0.0,0.0,0.0,2.418,469.15,161.02
3742,2211,11,Tropics,362.96,0.627,0.0,3.819,1.928,236.91,81.97,0.0,0.0,0.0,0.0,0.0,0.0,1.928,362.96,236.91
7498,2524,11,Polar,428.91,0.06,0.0,4.192,0.468,60.5,59.79,0.0,0.0,0.0,0.0,0.0,0.0,0.468,428.91,60.5
3524,2193,9,Polar,357.78,-1.136,0.0,2.958,0.362,52.73,62.93,0.0,0.0,0.0,0.0,0.0,0.0,0.362,357.78,52.73
20,1901,9,Temperate,297.45,0.686,0.0,3.608,1.227,114.58,67.51,0.0,0.0,0.0,0.0,0.0,0.0,1.227,297.45,114.58
1915,2059,8,Inland,329.14,-0.318,0.0,2.855,2.403,104.25,59.43,0.0,0.0,0.0,0.0,0.0,0.0,2.403,329.14,104.25
6571,2447,8,Coastal,413.57,-0.062,0.0,3.981,1.907,119.55,82.78,0.0,0.0,0.0,0.0,0.0,0.0,1.907,413.57,119.55
9018,2651,7,Coastal,456.21,0.481,0.0,4.683,1.647,111.99,90.28,0.0,0.0,0.0,0.0,0.0,0.0,1.647,456.21,111.99
2012,2067,9,Polar,329.14,-0.479,0.0,3.021,1.623,57.57,59.57,0.0,0.0,0.0,0.0,0.0,0.0,1.623,329.14,57.57
5405,2350,6,Coastal,392.91,0.637,0.0,4.448,0.938,102.93,82.34,0.0,0.0,0.0,0.0,0.0,0.0,0.938,392.91,102.93
1295,2007,12,Temperate,317.83,-0.633,0.0,2.67,0.166,127.44,69.12,0.0,0.0,0.0,0.0,0.0,0.0,0.166,317.83,127.44
3745,2212,2,Polar,363.92,0.468,1.0,4.236,-2.467,57.86,61.7,0.0,0.0,0.0,0.0,0.0,0.0,-2.467,363.92,57.86
591,1949,4,Tropics,305.04,-1.226,0.0,1.934,-0.152,141.68,84.49,0.0,0.0,0.0,0.0,0.0,0.0,-0.152,305.04,141.68
1406,2017,3,Inland,320.06,0.118,0.0,3.086,-2.104,68.69,,0.0,0.0,0.0,0.0,0.0,0.0,-2.104,320.06,68.69
221,1918,6,Tropics,298.38,-0.904,0.0,2.32,0.078,152.98,79.93,0.0,0.0,0.0,0.0,0.0,0.0,0.078,298.38,152.98
5617,2368,2,Inland,395.91,-0.593,0.0,3.337,0.617,74.37,64.89,0.0,0.0,0.0,0.0,0.0,0.0,0.617,395.91,74.37
6248,2420,9,Inland,407.69,0.795,0.0,4.64,3.441,100.97,56.22,0.0,0.0,0.0,0.0,0.0,0.0,3.441,407.69,100.97
4418,2268,3,Coastal,375.46,-1.153,0.0,3.014,0.292,120.63,84.26,0.0,0.0,0.0,0.0,0.0,0.0,0.292,375.46,120.63
858,1971,7,Tropics,309.43,1.146,0.0,4.187,1.245,151.93,85.4,0.0,0.0,0.0,0.0,0.0,0.0,1.245,309.43,151.93
1783,2048,8,Inland,328.32,-1.348,0.0,1.978,0.81,74.02,60.02,0.0,0.0,0.0,0.0,0.0,0.0,0.81,328.32,74.02
7259,2504,12,Temperate,425.6,0.201,0.6,4.187,2.261,144.59,75.23,0.0,0.0,0.0,0.0,0.0,0.0,2.261,425.6,144.59
6856,2471,5,Tropics,417.39,0.957,0.0,5.088,1.72,145.59,81.51,0.0,0.0,0.0,0.0,0.0,0.0,1.72,417.39,145.59
1954,2062,11,Coastal,332.53,-0.6,0.0,2.632,1.094,171.79,84.4,0.0,0.0,0.0,0.0,0.0,0.0,1.094,332.53,171.79
1746,2045,7,Temperate,327.06,0.13,0.0,3.266,0.975,106.78,70.87,0.0,0.0,0.0,0.0,0.0,0.0,0.975,327.06,106.78
3132,2161,1,Inland,351.33,0.774,0.0,4.141,1.709,110.34,56.96,0.0,0.0,0.0,0.0,0.0,0.0,1.709,351.33,110.34
8036,2569,9,Inland,441.04,-0.335,0.0,3.524,3.455,96.53,61.71,0.0,0.0,0.0,0.0,0.0,0.0,3.455,441.04,96.53
8850,2637,7,Tropics,456.12,-0.401,0.0,4.228,2.588,156.35,79.36,0.0,0.0,0.0,0.0,0.0,0.0,2.588,456.12,156.35
994,1982,11,Inland,313.48,-0.453,0.0,2.866,2.949,95.05,55.77,0.0,0.0,0.0,0.0,0.0,0.0,2.949,313.48,95.05
6108,2409,1,Tropics,402.36,-1.015,0.0,2.896,1.305,228.29,79.48,0.0,0.0,0.0,0.0,0.0,0.0,1.305,402.36,228.29
730,1960,11,Inland,308.02,1.138,0.0,3.471,2.499,-109.04,98.586,0.0,0.0,0.0,0.0,0.0,0.0,2.499,308.02,-109.04
6974,2481,3,Polar,419.88,1.219,0.0,5.574,-0.259,44.24,63.48,0.0,0.0,0.0,0.0,0.0,0.0,-0.259,419.88,44.24
6273,2422,10,Inland,407.98,-0.271,0.0,3.714,2.519,116.1,56.38,0.0,0.0,0.0,0.0,0.0,0.0,2.519,407.98,116.1
6751,2462,8,Polar,420.45,-0.581,0.0,3.529,1.313,52.8,62.43,0.0,0.0,0.0,0.0,0.0,0.0,1.313,420.45,52.8
3509,2192,6,Inland,358.58,-0.092,0.0,3.505,-0.205,72.6,61.16,0.0,0.0,0.0,0.0,0.0,0.0,-0.205,358.58,72.6
3533,2194,6,Tropics,357.6,-0.873,0.0,3.001,1.074,136.31,86.13,0.0,0.0,0.0,0.0,0.0,0.0,1.074,357.6,136.31
2513,2109,6,Tropics,338.53,-0.301,0.0,3.091,1.283,149.69,79.92,0.0,0.0,0.0,0.0,0.0,0.0,1.283,338.53,149.69
5436,2353,1,Inland,390.7,-0.596,0.0,3.222,2.219,103.58,55.99,0.0,0.0,0.0,0.0,0.0,0.0,2.219,390.7,103.58
3625,2202,2,Temperate,360.65,0.673,0.0,4.234,-0.04,99.44,71.76,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,360.65,99.44
465,1938,10,Temperate,301.1,-1.202,0.0,2.089,1.315,138.77,70.95,0.0,0.0,0.0,0.0,0.0,0.0,1.315,301.1,138.77
6755,2462,12,Coastal,416.29,-0.508,0.0,3.816,1.4,146.24,81.66,0.0,0.0,0.0,0.0,0.0,0.0,1.4,416.29,146.24
6759,2463,4,Inland,415.46,-0.597,0.0,3.561,-0.925,84.02,57.81,0.0,0.0,0.0,0.0,0.0,0.0,-0.925,415.46,84.02
7991,2565,12,Coastal,439.97,0.935,0.0,5.198,2.788,165.29,88.85,0.0,0.0,0.0,0.0,0.0,0.0,2.788,439.97,165.29
157,1913,2,Inland,297.48,-0.905,0.0,2.319,-0.634,89.56,56.59,0.0,0.0,0.0,0.0,0.0,0.0,-0.634,297.48,89.56
3960,2230,1,Tropics,365.68,-0.284,0.0,3.59,1.563,189.63,87.65,0.0,0.0,0.0,0.0,0.0,0.0,1.563,365.68,189.63
8832,2636,1,Coastal,454.92,0.666,0.0,5.33,1.891,129.88,85.87,0.0,0.0,0.0,0.0,0.0,0.0,1.891,454.92,129.88
5470,2355,11,Inland,393.05,0.616,0.0,4.29,2.857,110.39,60.87,0.0,0.0,0.0,0.0,0.0,0.0,2.857,393.05,110.39
185,1915,6,Coastal,298.15,0.025,0.0,3.226,-0.27,93.87,87.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.27,298.15,93.87
1002,1983,7,Coastal,313.12,-1.22,0.0,2.142,3.726,117.6,89.4,0.0,0.0,0.0,0.0,0.0,0.0,3.726,313.12,117.6
9508,2692,5,Inland,466.98,0.568,0.0,5.388,1.185,78.07,61.11,0.0,0.0,0.0,0.0,0.0,0.0,1.185,466.98,78.07
5623,2368,8,Temperate,395.73,-1.025,0.0,3.009,1.292,92.23,67.64,0.0,0.0,0.0,0.0,0.0,0.0,1.292,395.73,92.23
400,1933,5,Polar,301.43,-1.198,0.0,2.021,-3.641,42.24,66.93,0.0,0.0,0.0,0.0,0.0,0.0,-3.641,301.43,42.24
6240,2420,1,Polar,408.05,0.129,0.0,3.988,-1.093,45.22,61.42,0.0,0.0,0.0,0.0,0.0,0.0,-1.093,408.05,45.22
8940,2645,1,Temperate,459.93,-0.628,0.0,3.98,1.961,128.1,75.73,0.0,0.0,0.0,0.0,0.0,0.0,1.961,459.93,128.1
9932,2727,9,Coastal,472.28,-0.348,0.0,4.469,2.426,149.11,87.2,0.0,0.0,0.0,0.0,0.0,0.0,2.426,472.28,149.11
7342,2511,11,Coastal,428.36,1.144,0.0,5.112,1.336,139.15,86.89,0.0,0.0,0.0,0.0,0.0,0.0,1.336,428.36,139.15
9832,2719,5,Coastal,472.79,-0.929,0.0,4.102,1.185,89.72,84.87,0.0,0.0,0.0,0.0,0.0,0.0,1.185,472.79,89.72
8466,2605,7,Temperate,447.04,0.343,0.0,4.956,2.1,103.41,64.98,0.0,0.0,0.0,0.0,0.0,0.0,2.1,447.04,103.41
8756,2629,9,Inland,452.06,-0.634,0.0,3.788,2.815,90.9,56.25,0.0,0.0,0.0,0.0,0.0,0.0,2.815,452.06,90.9
7958,2563,3,Coastal,438.99,-0.714,0.0,3.784,1.138,142.32,88.19,0.0,0.0,0.0,0.0,0.0,0.0,1.138,438.99,142.32
1250,2004,3,Coastal,316.97,-1.751,0.0,2.013,-0.952,131.98,80.45,0.0,0.0,0.0,0.0,0.0,0.0,-0.952,316.97,131.98
3143,2161,12,Coastal,352.13,0.631,0.0,3.873,1.617,153.13,86.57,0.0,0.0,0.0,0.0,0.0,0.0,1.617,352.13,153.13
7430,2519,3,Temperate,428.89,-0.725,0.0,3.454,0.194,76.38,71.23,0.0,0.0,0.0,0.0,0.0,0.0,0.194,428.89,76.38
59,1904,12,Temperate,294.01,-0.1,0.0,2.87,0.257,123.08,69.57,0.0,0.0,0.0,0.0,0.0,0.0,0.257,294.01,123.08
7855,2554,8,Temperate,437.01,-0.201,0.0,4.16,2.369,121.55,65.01,0.0,0.0,0.0,0.0,0.0,0.0,2.369,437.01,121.55
1113,1992,10,Polar,315.75,-0.227,0.0,2.632,0.557,52.22,64.04,0.0,0.0,0.0,0.0,0.0,0.0,0.557,315.75,52.22
3057,2154,10,Polar,349.06,-0.482,0.6,3.336,-1.502,46.3,64.18,0.0,0.0,0.0,0.0,0.0,0.0,-1.502,349.06,46.3
9569,2697,6,Inland,468.94,0.269,0.0,4.961,0.754,68.28,54.57,0.0,0.0,0.0,0.0,0.0,0.0,0.754,468.94,68.28
1328,2010,9,Inland,317.77,0.764,0.0,4.038,0.614,126.45,62.82,0.0,0.0,0.0,0.0,0.0,0.0,0.614,317.77,126.45
4995,2316,4,Coastal,385.46,1.022,0.0,4.657,0.981,-111.89,161.136,0.0,0.0,0.0,0.0,0.0,0.0,0.981,385.46,-111.89
6682,2456,11,Temperate,415.3,0.495,0.0,4.53,2.582,133.75,76.09,0.0,0.0,0.0,0.0,0.0,0.0,2.582,415.3,133.75
2072,2072,9,Polar,333.14,0.57,0.0,3.943,-0.58,54.0,61.64,0.0,0.0,0.0,0.0,0.0,0.0,-0.58,333.14,54.0
4793,2299,6,Tropics,379.11,-0.694,0.0,3.209,0.726,139.45,82.67,0.0,0.0,0.0,0.0,0.0,0.0,0.726,379.11,139.45
6829,2469,2,Temperate,419.18,-0.887,0.0,3.723,1.138,102.23,66.84,0.0,0.0,0.0,0.0,0.0,0.0,1.138,419.18,102.23
9629,2702,6,Inland,469.82,0.233,0.0,4.85,3.369,67.1,57.14,0.0,0.0,0.0,0.0,0.0,0.0,3.369,469.82,67.1
8218,2584,11,Polar,441.82,-0.197,0.0,4.494,1.355,67.77,63.2,0.0,0.0,0.0,0.0,0.0,0.0,1.355,441.82,67.77
7567,2530,8,Temperate,434.25,0.075,0.0,4.019,2.401,-88.0,125.712,0.0,0.0,0.0,0.0,0.0,0.0,2.401,434.25,-88.0
5922,2393,7,Tropics,400.49,-1.026,0.0,3.5,1.282,168.25,83.31,0.0,0.0,0.0,0.0,0.0,0.0,1.282,400.49,168.25
1550,2029,3,Inland,322.11,-0.918,0.0,2.281,-1.932,85.97,60.71,0.0,0.0,0.0,0.0,0.0,0.0,-1.932,322.11,85.97
1009,1984,2,Temperate,313.15,-1.085,0.0,2.224,0.164,118.82,77.51,0.0,0.0,0.0,0.0,0.0,0.0,0.164,313.15,118.82
3755,2212,12,Tropics,362.59,-0.906,0.0,3.119,0.629,233.27,82.99,0.0,0.0,0.0,0.0,0.0,0.0,0.629,362.59,233.27
8681,2623,6,Polar,450.59,-1.229,0.0,3.674,-0.993,32.87,65.58,0.0,0.0,0.0,0.0,0.0,0.0,-0.993,450.59,32.87
9342,2678,7,Polar,462.12,-0.614,0.0,4.052,-0.834,45.98,66.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.834,462.12,45.98
8009,2567,6,Coastal,437.68,-0.519,0.0,3.456,1.442,114.3,84.7,0.0,0.0,0.0,0.0,0.0,0.0,1.442,437.68,114.3
3860,2221,9,Temperate,363.95,1.189,0.0,4.765,2.987,126.42,71.52,0.0,0.0,0.0,0.0,0.0,0.0,2.987,363.95,126.42
3148,2162,5,Temperate,351.17,0.208,0.0,3.606,0.503,79.55,70.23,0.0,0.0,0.0,0.0,0.0,0.0,0.503,351.17,79.55
2519,2109,12,Tropics,339.51,-0.372,0.0,3.03,3.949,219.29,87.0,0.0,0.0,0.0,0.0,0.0,0.0,3.949,339.51,219.29
3127,2160,8,Inland,349.24,1.018,0.0,4.319,2.565,90.12,59.7,0.0,0.0,0.0,0.0,0.0,0.0,2.565,349.24,90.12
9084,2657,1,Polar,459.87,0.682,0.0,5.636,0.859,59.14,62.84,0.0,0.0,0.0,0.0,0.0,0.0,0.859,459.87,59.14
5316,2343,1,Coastal,389.05,-0.667,0.0,3.359,1.488,147.98,81.89,0.0,0.0,0.0,0.0,0.0,0.0,1.488,389.05,147.98
1195,1999,8,Tropics,317.95,-0.14,0.0,3.089,0.7,191.9,80.64,0.0,0.0,0.0,0.0,0.0,0.0,0.7,317.95,191.9
9050,2654,3,Tropics,458.52,-0.733,0.0,4.068,2.426,168.98,84.32,0.0,0.0,0.0,0.0,0.0,0.0,2.426,458.52,168.98
879,1973,4,Polar,309.61,-1.112,0.0,2.557,-0.3900000000000001,39.71,69.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.3900000000000001,309.61,39.71
6989,2482,6,Polar,420.1,0.265,0.0,4.22,-1.676,42.4,63.26,0.0,0.0,0.0,0.0,0.0,0.0,-1.676,420.1,42.4
2487,2107,4,Tropics,339.06,0.382,0.0,3.556,4.78,118.29,80.66,0.0,0.0,0.0,0.0,0.0,0.0,4.78,339.06,118.29
2840,2136,9,Tropics,345.91,1.026,0.0,3.909,2.031,197.26,83.77,0.0,0.0,0.0,0.0,0.0,0.0,2.031,345.91,197.26
4329,2260,10,Polar,373.5,0.666,0.0,3.995,0.459,65.7,67.53,0.0,0.0,0.0,0.0,0.0,0.0,0.459,373.5,65.7
2930,2144,3,Coastal,347.3,-1.233,0.0,2.647,0.022,121.47,84.47,0.0,0.0,0.0,0.0,0.0,0.0,0.022,347.3,121.47
6424,2435,5,Polar,411.92,0.644,0.0,5.065,-1.811,49.67,64.02,0.0,0.0,0.0,0.0,0.0,0.0,-1.811,411.92,49.67
2485,2107,2,Inland,340.82,0.176,0.0,3.587,0.881,79.65,54.13,0.0,0.0,0.0,0.0,0.0,0.0,0.881,340.82,79.65
5747,2378,12,Inland,397.66,-0.795,0.0,3.347,1.131,106.56,54.12,0.0,0.0,0.0,0.0,0.0,0.0,1.131,397.66,106.56
883,1973,8,Polar,310.68,-1.121,0.0,2.2,-2.442,27.53,,0.0,0.0,0.0,0.0,0.0,0.0,-2.442,310.68,27.53
4914,2309,7,Tropics,383.72,-0.335,0.0,3.602,1.363,138.48,82.02,0.0,0.0,0.0,0.0,0.0,0.0,1.363,383.72,138.48
6210,2417,7,Coastal,405.93,-0.257,0.0,3.818,2.366,119.47,86.2,0.0,0.0,0.0,0.0,0.0,0.0,2.366,405.93,119.47
9578,2698,3,Tropics,468.87,-0.581,0.0,4.244,1.714,134.68,77.95,0.0,0.0,0.0,0.0,0.0,0.0,1.714,468.87,134.68
211,1917,8,Coastal,298.25,0.173,0.0,3.019,0.82,110.86,86.35,0.0,0.0,0.0,0.0,0.0,0.0,0.82,298.25,110.86
2275,2089,8,Inland,336.17,-0.83,0.0,2.73,0.567,87.38,60.06,0.0,0.0,0.0,0.0,0.0,0.0,0.567,336.17,87.38
2328,2094,1,Temperate,337.27,-1.033,0.0,2.484,0.27,104.83,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.27,337.27,104.83
4950,2312,7,Polar,382.8,0.264,0.0,4.225,-0.444,44.77,65.32,0.0,0.0,0.0,0.0,0.0,0.0,-0.444,382.8,44.77
3319,2176,8,Temperate,355.73,0.432,0.0,4.101,0.981,117.89,64.28,0.0,0.0,0.0,0.0,0.0,0.0,0.981,355.73,117.89
9834,2719,7,Tropics,470.16,-0.759,0.0,3.875,2.516,158.37,77.11,0.0,0.0,0.0,0.0,0.0,0.0,2.516,470.16,158.37
4607,2283,12,Coastal,379.44,-0.885,0.0,3.145,0.939,155.71,82.73,0.0,0.0,0.0,0.0,0.0,0.0,0.939,379.44,155.71
1438,2019,11,Temperate,320.76,-0.088,0.0,3.04,1.626,132.45,68.76,0.0,0.0,0.0,0.0,0.0,0.0,1.626,320.76,132.45
467,1938,12,Polar,302.55,-1.147,0.0,2.331,-2.079,35.06,64.68,0.0,0.0,0.0,0.0,0.0,0.0,-2.079,302.55,35.06
5466,2355,7,Polar,393.6,0.596,0.0,4.057,0.466,36.59,60.61,0.0,0.0,0.0,0.0,0.0,0.0,0.466,393.6,36.59
3329,2177,6,Polar,356.09,0.329,0.0,4.1,-0.636,55.21,64.13,0.0,0.0,0.0,0.0,0.0,0.0,-0.636,356.09,55.21
5828,2385,9,Polar,398.16,0.216,0.0,4.38,0.45,52.61,58.02,0.0,0.0,0.0,0.0,0.0,0.0,0.45,398.16,52.61
8607,2617,4,Polar,449.91,0.206,0.0,4.454,-1.441,22.13,62.2,0.0,0.0,0.0,0.0,0.0,0.0,-1.441,449.91,22.13
696,1958,1,Coastal,308.26,-0.678,0.0,2.356,0.4,137.18,86.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,308.26,137.18
7267,2505,8,Tropics,424.8,1.253,0.0,5.459,2.171,164.24,84.98,0.0,0.0,0.0,0.0,0.0,0.0,2.171,424.8,164.24
9144,2662,1,Tropics,459.72,0.378,0.0,4.527,2.032,213.2,84.17,0.0,0.0,0.0,0.0,0.0,0.0,2.032,459.72,213.2
8180,2581,9,Polar,441.51,0.437,0.0,4.935,1.864,67.37,63.51,0.0,0.0,0.0,0.0,0.0,0.0,1.864,441.51,67.37
9938,2728,3,Inland,472.19,-0.274,0.0,4.934,1.665,61.24,55.68,0.0,0.0,0.0,0.0,0.0,0.0,1.665,472.19,61.24
1314,2009,7,Inland,317.03,-0.381,0.0,2.923,0.151,87.44,58.69,0.0,0.0,0.0,0.0,0.0,0.0,0.151,317.03,87.44
2301,2091,10,Tropics,336.52,0.799,0.0,3.958,1.536,210.73,89.82,0.0,0.0,0.0,0.0,0.0,0.0,1.536,336.52,210.73
2039,2069,12,Inland,330.84,-0.375,0.0,2.855,-1.578,88.47,58.33,0.0,0.0,0.0,0.0,0.0,0.0,-1.578,330.84,88.47
7108,2492,5,Tropics,422.04,0.496,0.0,4.554,1.508,120.42,87.75,0.0,0.0,0.0,0.0,0.0,0.0,1.508,422.04,120.42
3666,2205,7,Temperate,360.61,0.502,0.0,4.011,0.026,118.88,69.04,0.0,0.0,0.0,0.0,0.0,0.0,0.026,360.61,118.88
914,1976,3,Coastal,310.51,1.173,0.0,3.823,0.341,118.21,90.76,0.0,0.0,0.0,0.0,0.0,0.0,0.341,310.51,118.21
