year,month,co2_ppm,enso_index,volcanic_activity,ocean_heat_index,temperature_anomaly,rainfall_mm,humidity_pct,month_sin,month_cos,region_Inland,region_Polar,region_Temperate,region_Tropics,temp_lag1,co2_lag1,rainfall_lag1,temp_roll3,rain_roll3
2116,8,343.46,0.421,0.0,3.869,1.389,112.45,69.27,-0.8660254037844385,-0.5000000000000004,0.0,0.0,1.0,0.0,1.7,341.41,112.11,1.6526666666666656,121.90666666666668
2116,9,340.11,0.882,0.0,4.365,0.553,127.49,70.98,-1.0,-1.8369701987210297e-16,0.0,0.0,1.0,0.0,1.389,343.46,112.45,1.2139999999999989,117.35000000000001
2116,10,339.56,0.971,0.0,4.103,-0.398,47.57,60.35,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,0.553,340.11,127.49,0.5146666666666654,95.83666666666666
2116,11,342.42,0.787,0.0,4.038,-0.137,98.34,55.77,-0.5000000000000004,0.8660254037844384,1.0,0.0,0.0,0.0,-0.398,339.56,47.57,0.005999999999998747,91.13333333333333
2116,12,343.11,0.571,0.0,3.921,1.273,154.12,84.27,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,-0.137,342.42,98.34,0.2459999999999987,100.00999999999999
2117,1,342.76,0.598,0.0,3.782,0.869,126.48,84.86,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,1.273,343.11,154.12,0.6683333333333321,126.31333333333333
2117,2,342.41,0.481,0.0,3.828,-2.125,55.9,62.16,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,0.869,342.76,126.48,0.00566666666666545,112.16666666666669
2117,3,341.04,0.596,0.0,4.099,-0.827,110.87,70.49,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,-2.125,342.41,55.9,-0.6943333333333346,97.75
2117,4,342.93,0.623,0.0,3.769,-1.345,38.24,62.17,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.0,-0.827,341.04,110.87,-1.4323333333333343,68.33666666666666
2117,5,342.29,0.105,0.0,3.189,-1.399,35.44,57.01,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,0.0,-1.345,342.93,38.24,-1.1903333333333344,61.51666666666667
2117,6,341.47,0.162,0.6,3.654,0.229,145.44,80.44,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,1.0,-1.399,342.29,35.44,-0.8383333333333344,73.04
2117,7,340.73,-0.167,0.0,3.12,-1.233,77.39,59.56,-0.4999999999999997,-0.8660254037844388,1.0,0.0,0.0,0.0,0.229,341.47,145.44,-0.801000000000001,86.08999999999999
2117,8,340.97,-0.0,0.0,3.251,0.23,146.93,87.64,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,0.0,-1.233,340.73,77.39,-0.2580000000000011,123.25333333333333
2117,9,343.04,-0.093,0.0,3.562,0.76,107.91,71.61,-1.0,-1.8369701987210297e-16,0.0,0.0,1.0,0.0,0.23,340.97,146.93,-0.08100000000000114,110.74333333333334
2117,10,340.71,-0.351,0.0,2.833,1.075,161.82,88.45,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.76,343.04,107.91,0.6883333333333322,138.88666666666666
2117,11,343.96,-0.277,0.0,3.025,0.229,181.8,93.54,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,1.075,340.71,161.82,0.6879999999999988,150.51
2117,12,341.31,-0.499,0.0,3.007,0.599,100.46,58.92,-2.4492935982947064e-16,1.0,1.0,0.0,0.0,0.0,0.229,343.96,181.8,0.6343333333333322,148.02666666666667
2118,1,342.08,-0.6,0.0,2.917,0.475,132.76,83.91,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.599,341.31,100.46,0.4343333333333322,138.34
2118,2,342.51,-0.889,0.0,2.496,-0.033,134.93,86.14,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.475,342.08,132.76,0.34699999999999886,122.71666666666665
2118,3,341.91,-0.7,0.0,2.903,-1.949,45.92,59.37,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,-0.033,342.51,134.93,-0.5023333333333344,104.53666666666668
2118,4,341.54,-0.953,0.0,2.643,-0.255,59.94,56.34,0.8660254037844387,-0.4999999999999998,1.0,0.0,0.0,0.0,-1.949,341.91,45.92,-0.7456666666666679,80.26333333333334
2118,5,341.98,-0.649,0.0,2.76,0.478,124.01,83.15,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,1.0,-0.255,341.54,59.94,-0.5753333333333345,76.62333333333335
2118,6,340.84,-1.124,0.0,2.64,-0.589,81.87,71.99,1.2246467991473532e-16,-1.0,0.0,0.0,1.0,0.0,0.478,341.98,124.01,-0.12200000000000111,88.60666666666668
2118,7,341.09,-0.884,0.0,2.786,-0.334,133.97,91.27,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.0,-0.589,340.84,81.87,-0.14833333333333446,113.28333333333335
2118,8,340.95,-1.043,0.0,2.376,-0.016,101.43,66.7,-0.8660254037844385,-0.5000000000000004,0.0,0.0,1.0,0.0,-0.334,341.09,133.97,-0.3130000000000011,105.75666666666667
2118,9,343.61,-0.928,0.0,2.576,0.639,207.18,85.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,1.0,-0.016,340.95,101.43,0.0963333333333322,147.52666666666667
2118,10,342.44,-1.015,0.0,2.538,1.771,114.39,66.41,-0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,0.639,343.61,207.18,0.7979999999999988,141.0
2118,11,341.34,-1.199,0.0,2.68,1.076,232.54999999999995,83.76,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,1.0,1.771,342.44,114.39,1.1619999999999988,184.70666666666668
2118,12,343.18,-0.705,0.0,2.797,1.413,57.15,67.09,-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,1.076,341.34,232.54999999999995,1.4199999999999988,134.69666666666663
2119,1,341.66,-1.173,0.0,1.97,0.101,153.66,88.09,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,1.413,343.18,57.15,0.8633333333333323,147.78666666666666
2119,2,340.0,-0.753,0.0,2.452,0.113,187.05,83.04,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,0.101,341.66,153.66,0.5423333333333321,132.62
2119,3,343.56,-1.291,0.0,2.4,-0.206,100.02,69.95,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,0.113,340.0,187.05,0.002666666666665485,146.91
2119,4,344.66,-0.881,0.0,2.645,-0.206,111.73,83.21,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,-0.206,343.56,100.02,-0.09966666666666785,132.93333333333334
2119,5,342.7,-0.361,0.0,2.884,-2.545375,40.26,65.29,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,0.0,-0.206,344.66,111.73,-0.9857916666666678,84.00333333333333
2119,6,339.75,-0.738,0.0,2.822,-0.01,119.2,84.45,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,-2.545375,342.7,40.26,-0.9204583333333344,90.39666666666669
2119,7,342.86,-0.564,0.0,3.125,0.773,155.15,84.8,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,1.0,-0.01,339.75,119.2,-0.5941250000000012,104.87
2119,8,342.0,-0.099,0.0,3.349,-0.83,44.33,59.21,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,0.0,0.773,342.86,155.15,-0.0223333333333345,106.22666666666667
2119,9,343.31,-0.442,0.0,2.996,1.356,122.7,74.12,-1.0,-1.8369701987210297e-16,0.0,0.0,1.0,0.0,-0.83,342.0,44.33,0.4329999999999989,107.39333333333333
2119,10,384.9,-0.244,0.0,2.758,0.207,61.68,61.3,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,1.356,343.31,122.7,0.24433333333333218,76.23666666666666
2119,11,342.25,-0.057,0.0,3.376,-0.249,71.21,62.8,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,0.207,384.9,61.68,0.4379999999999989,85.19666666666666
2119,12,341.29,-0.449,0.0,3.055,-2.545375,85.18,62.47,-2.4492935982947064e-16,1.0,1.0,0.0,0.0,0.0,-0.249,342.25,71.21,-0.8624583333333344,72.69
2120,1,343.07,-0.121,0.0,3.49,0.014,71.85,57.16,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,0.0,-2.545375,341.29,85.18,-0.9267916666666678,76.08
2120,2,340.35,0.137,0.0,3.462,-0.799,53.02,64.16,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,0.014,343.07,71.85,-1.1101250000000011,70.01666666666667
2120,3,342.95,-0.191,0.0,3.109,0.009,113.98,84.34,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,-0.799,340.35,53.02,-0.2586666666666679,79.61666666666666
2120,4,341.86,0.651,0.0,3.936,-0.069,94.82,71.86,0.8660254037844387,-0.4999999999999998,0.0,0.0,1.0,0.0,0.009,342.95,113.98,-0.28633333333333455,87.27333333333333
2120,5,338.49,0.596,0.0,3.582,0.057,102.88,84.01,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,-0.069,341.86,94.82,-0.0010000000000011874,103.89333333333332
2120,6,344.17,0.652,0.0,3.753,0.416,80.44,88.12,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.057,338.49,102.88,0.13466666666666546,92.71333333333332
2120,7,343.18,0.918,0.0,3.696,1.153,120.09,83.74,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,1.0,0.416,344.17,80.44,0.5419999999999988,101.13666666666666
2120,8,344.0,0.85,0.0,4.131,0.844,121.2,87.79,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,0.0,1.153,343.18,120.09,0.8043333333333321,107.24333333333334
2120,9,340.03,0.686,0.0,4.062,-0.749,88.33,60.17,-1.0,-1.8369701987210297e-16,1.0,0.0,0.0,0.0,0.844,344.0,121.2,0.4159999999999988,109.87333333333333
2120,10,341.68,0.401,0.0,3.974,3.037,120.43,58.89,-0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,-0.749,340.03,88.33,1.0439999999999987,109.98666666666668
2120,11,342.63,0.696,0.0,4.108,1.129,220.14,86.33,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,1.0,3.037,341.68,120.43,1.1389999999999987,142.96666666666667
2120,12,343.19,0.75,0.0,4.512,1.638,121.88,72.66,-2.4492935982947064e-16,1.0,0.0,0.0,1.0,0.0,1.129,342.63,220.14,1.9346666666666652,154.14999999999998
2121,1,341.47,1.106,0.0,3.993,1.542,112.91,69.39,0.49999999999999994,0.8660254037844387,0.0,0.0,1.0,0.0,1.638,343.19,121.88,1.436333333333332,151.64333333333335
2121,2,343.32,0.998,0.0,4.1,0.305,113.45,83.81,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,1.542,341.47,112.91,1.1616666666666653,116.08
2121,3,341.79,0.603,0.0,4.126,-0.356,128.15,86.29,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.305,343.32,113.45,0.4969999999999987,118.17
2121,4,339.94,1.216,0.0,4.533,0.128,82.36,82.99,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,-0.356,341.79,128.15,0.02566666666666534,107.98666666666666
2121,5,341.67,1.327,0.0,4.738,-0.503,83.39,67.45,0.49999999999999994,-0.8660254037844387,0.0,0.0,1.0,0.0,0.128,339.94,82.36,-0.243666666666668,97.96666666666665
2121,6,343.15,1.347,0.0,4.728,-1.085,29.75,59.19,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,-0.503,341.67,83.39,-0.48666666666666797,65.16666666666666
2121,7,340.53,0.669,0.0,3.573,-0.254,86.25,64.96,-0.4999999999999997,-0.8660254037844388,1.0,0.0,0.0,0.0,-1.085,343.15,29.75,-0.6140000000000013,66.46333333333332
2121,8,343.08,0.994,0.0,4.777,0.165,39.65,66.43,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,0.0,-0.254,340.53,86.25,-0.39133333333333464,51.883333333333326
2121,9,343.35,0.614,0.0,4.093,0.873,65.37,58.82,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,0.165,343.08,39.65,0.26133333333333203,63.75666666666666
2121,10,342.84,1.294,0.0,4.472,2.186,127.04,67.66,-0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,0.873,343.35,65.37,1.0746666666666653,77.35333333333334
2121,11,340.78,0.751,0.0,4.156,0.149,53.36,61.54,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,2.186,342.84,127.04,1.069333333333332,81.92333333333333
2121,12,341.44,0.577,0.0,3.971,1.429,220.2,88.08,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,1.0,0.149,340.78,53.36,1.2546666666666653,133.53333333333333
2122,1,342.16,0.449,0.0,3.961,0.749,132.08,85.95,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,1.429,341.44,220.2,0.7756666666666652,135.21333333333334
2122,2,341.54,0.584,0.0,3.951,1.265,162.87,87.28,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,0.749,342.16,132.08,1.1476666666666653,171.71666666666667
2122,3,342.08,0.536,0.0,3.706,1.597,67.76,55.33,1.0,6.123233995736766e-17,1.0,0.0,0.0,0.0,1.265,341.54,162.87,1.2036666666666653,120.90333333333335
2122,4,343.86,-0.103,0.0,2.875,-0.043,109.28,86.82,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,1.597,342.08,67.76,0.9396666666666652,113.30333333333333
2122,5,342.52,0.557,0.0,3.476,-2.452,33.46,64.38,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,0.0,-0.043,343.86,109.28,-0.29933333333333484,70.16666666666666
2122,6,342.51,0.222,0.0,3.682,-1.881,81.15,62.02,1.2246467991473532e-16,-1.0,1.0,0.0,0.0,0.0,-2.452,342.52,33.46,-1.4586666666666683,74.62999999999998
2122,7,342.36,0.347,0.0,3.555,0.552,122.69,84.71,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.0,-1.881,342.51,81.15,-1.2603333333333346,79.09999999999998
2122,8,344.38,0.323,0.0,3.694,0.416,51.68,58.43,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,0.0,0.552,342.36,122.69,-0.30433333333333484,85.17333333333332
2122,9,344.56,-0.233,0.0,3.455,1.326,194.83,88.93,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,1.0,0.416,344.38,51.68,0.7646666666666652,123.06666666666665
2122,10,343.43,-0.095,0.0,3.541,1.754,167.14,84.26,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,1.326,344.56,194.83,1.1653333333333318,137.88333333333333
2122,11,343.62,-0.551,0.0,3.038,-1.139,56.53,60.73,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,1.754,343.43,167.14,0.6469999999999986,139.49999999999997
2122,12,343.54,-0.617,0.0,3.098,1.355,228.68,82.59,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,1.0,-1.139,343.62,56.53,0.6566666666666652,150.7833333333333
2123,1,344.52,-0.195,0.0,3.428,1.656,103.86,56.3,0.49999999999999994,0.8660254037844387,1.0,0.0,0.0,0.0,1.355,343.54,228.68,0.6239999999999984,129.68999999999997
2123,2,343.56,-0.854,0.0,2.64,1.305,92.46,60.55,0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,1.656,344.52,103.86,1.4386666666666652,141.66666666666666
2123,3,345.46,-0.694,0.0,2.7,-0.788,66.44,57.81,1.0,6.123233995736766e-17,1.0,0.0,0.0,0.0,1.305,343.56,92.46,0.7243333333333317,87.58666666666664
2123,4,342.96,-1.036,0.0,2.61,-1.911,56.31,58.34,0.8660254037844387,-0.4999999999999998,1.0,0.0,0.0,0.0,-0.788,345.46,66.44,-0.46466666666666817,71.73666666666664
2123,5,341.7,-1.03,0.0,2.756,-1.071,77.13,76.08,0.49999999999999994,-0.8660254037844387,0.0,0.0,1.0,0.0,-1.911,342.96,56.31,-1.256666666666668,66.62666666666665
2123,6,342.45,-1.04,1.0,2.783,-0.957,115.56,88.76,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,-1.071,341.7,77.13,-1.3130000000000015,82.99999999999999
2123,7,342.62,-0.589,0.0,2.606,0.101,123.39,81.29,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.0,-0.957,342.45,115.56,-0.6423333333333348,105.35999999999997
2123,8,345.98,-0.85,0.0,3.0,-0.065,108.38,70.7,-0.8660254037844385,-0.5000000000000004,0.0,0.0,1.0,0.0,0.101,342.62,123.39,-0.30700000000000144,115.77666666666664
2123,9,344.52,-0.784,0.0,2.315,0.013,41.19,63.37,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,-0.065,345.98,108.38,0.016333333333331854,90.98666666666664
2123,10,342.24,-1.452,0.0,2.538,0.091,37.45,54.14,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,0.013,344.52,41.19,0.012999999999998518,62.33999999999998
2123,11,344.47,-0.986,0.0,2.516,2.273,98.44,61.71,-0.5000000000000004,0.8660254037844384,1.0,0.0,0.0,0.0,0.091,342.24,37.45,0.7923333333333319,59.02666666666664
2123,12,343.51,-1.074,0.0,2.659,0.634,228.18,85.12,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,1.0,2.273,344.47,98.44,0.999333333333332,121.35666666666664
2124,1,345.03,-0.828,0.0,2.923,-1.427,107.495,62.15,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,0.0,0.634,343.51,228.18,0.49333333333333185,144.70499999999998
2124,2,343.0,-0.312,0.0,3.216,0.624,180.75,82.14,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,-1.427,345.03,107.495,-0.056333333333334866,172.14166666666665
2124,3,341.43,-1.464,0.0,2.249,-1.311,140.74,90.37,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.624,343.0,180.75,-0.7046666666666681,142.99499999999998
2124,4,343.26,-0.709,0.0,3.032,0.135,126.32,75.54,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,1.0,-1.311,341.43,140.74,-0.1840000000000015,149.26999999999998
2124,5,343.19,-0.192,0.0,3.305,0.194,110.89,78.27,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.135,343.26,126.32,-0.32733333333333486,125.9833333333333
2124,6,341.5,-0.797,0.0,2.651,0.198,90.18,77.25,1.2246467991473532e-16,-1.0,0.0,0.0,1.0,0.0,0.194,343.19,110.89,0.1756666666666651,109.12999999999998
2124,7,343.87,-0.55,0.0,3.106,0.959,111.9,69.21,-0.4999999999999997,-0.8660254037844388,0.0,0.0,1.0,0.0,0.198,341.5,90.18,0.45033333333333175,104.32333333333332
2124,8,344.83,-0.331,0.0,3.319,1.647,94.76,62.47,-0.8660254037844385,-0.5000000000000004,1.0,0.0,0.0,0.0,0.959,343.87,111.9,0.9346666666666651,98.94666666666666
2124,9,342.11,-0.946,0.0,2.458,0.261,56.14,61.65,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,1.647,344.83,94.76,0.9556666666666652,87.59999999999998
2124,10,344.41,-0.242,0.0,3.322,2.929,88.95,57.24,-0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,0.261,342.11,56.14,1.6123333333333318,79.94999999999997
2124,11,343.01,-0.406,0.0,3.463,1.061,178.8,90.61,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,2.929,344.41,88.95,1.4169999999999983,107.96333333333332
2124,12,343.81,0.407,0.0,3.6,4.005,107.44,57.78,-2.4492935982947064e-16,1.0,1.0,0.0,0.0,0.0,1.061,343.01,178.8,2.6649999999999987,125.06333333333332
2125,1,343.45,-0.052,0.0,3.641,1.596,212.11,83.18,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,1.0,4.005,343.81,107.44,2.220666666666665,166.11666666666665
2125,2,344.1,-0.073,0.3,3.125,-0.117,116.71,84.83,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,1.596,343.45,212.11,1.8279999999999985,145.42
2125,3,344.5,0.42,0.0,3.733,-0.192,105.74,69.75,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,-0.117,344.1,116.71,0.42899999999999827,144.85333333333332
2125,4,342.09,0.431,0.0,3.438,-1.042,37.15,60.63,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.0,-0.192,344.5,105.74,-0.4503333333333351,86.5333333333333
2125,5,344.78,0.631,0.0,3.929,0.492,91.31,85.22,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,-1.042,342.09,37.15,-0.2473333333333351,78.06666666666665
2125,6,343.7,0.978,0.0,4.259,0.405,81.8,78.91,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.492,344.78,91.31,-0.048333333333335116,70.08666666666664
2125,7,344.45,0.441,0.0,3.557,1.248,154.94,82.26,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,1.0,0.405,343.7,81.8,0.7149999999999982,109.34999999999998
2125,8,342.9,1.099,0.0,3.993,0.296,57.77,63.47,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,0.0,1.248,344.45,154.94,0.649666666666665,98.16999999999997
2125,9,342.38,1.213,0.0,4.246,1.881,122.24,72.38,-1.0,-1.8369701987210297e-16,0.0,0.0,1.0,0.0,0.296,342.9,57.77,1.1416666666666648,111.64999999999998
2125,10,345.26,0.617,0.0,3.912,1.26,149.46,86.0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,1.881,342.38,122.24,1.1456666666666648,109.82333333333331
2125,11,342.37,0.698,0.0,3.724,1.398,156.12,83.15,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,1.26,345.26,149.46,1.5129999999999981,142.60666666666665
2125,12,344.05,0.925,0.0,4.178,1.161,220.11,89.09,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,1.0,1.398,342.37,156.12,1.2729999999999981,175.23
2126,1,344.87,0.901,0.0,4.192,2.213,79.78,62.9,0.49999999999999994,0.8660254037844387,1.0,0.0,0.0,0.0,1.161,344.05,220.11,1.590666666666665,152.0033333333333
2126,2,343.71,1.405,0.0,4.713,-0.645,103.38,67.79,0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,2.213,344.87,79.78,0.9096666666666651,134.4233333333333
2126,3,344.94,0.779,0.0,3.609,-2.545375,38.47,59.83,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,-0.645,343.71,103.38,-0.3257916666666683,73.87666666666664
2126,4,343.99,1.061,0.0,4.412,-0.001,101.33,86.07,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,-2.545375,344.94,38.47,-1.0637916666666682,81.05999999999996
2126,5,341.84,0.803,0.0,4.152,0.116,100.48,81.68,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,-0.001,343.99,101.33,-0.8101250000000015,80.0933333333333
2126,6,344.52,1.005,0.0,4.458,0.525,79.79,75.95,1.2246467991473532e-16,-1.0,0.0,0.0,1.0,0.0,0.116,341.84,100.48,0.2133333333333317,93.86666666666663
2126,7,344.34,1.486,0.0,4.583,1.727,106.58,54.71,-0.4999999999999997,-0.8660254037844388,1.0,0.0,0.0,0.0,0.525,344.52,79.79,0.7893333333333317,95.61666666666663
2126,8,347.5,1.369,0.0,4.534,1.185,116.47,78.6,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,0.0,1.727,344.34,106.58,1.145666666666665,100.94666666666664
2126,9,342.97,0.961,0.0,3.711,1.308,119.78,68.8,-1.0,-1.8369701987210297e-16,0.0,0.0,1.0,0.0,1.185,347.5,116.47,1.4066666666666652,114.27666666666664
2126,10,343.03,0.966,0.0,4.388,1.006,204.37,82.78,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,1.308,342.97,119.78,1.1663333333333317,146.8733333333333
2126,11,343.02,0.861,0.0,4.196,2.164,129.89,60.81,-0.5000000000000004,0.8660254037844384,1.0,0.0,0.0,0.0,1.006,343.03,204.37,1.492666666666665,151.3466666666666
2126,12,343.93,0.593,0.0,3.798,0.018,52.64,61.18,-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,2.164,343.02,129.89,1.0626666666666649,128.96666666666664
2127,1,344.76,1.067,0.0,4.6,0.556,142.95,87.51,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.018,343.93,52.64,0.9126666666666651,108.4933333333333
2127,2,342.8,0.83,0.0,4.511,0.101,128.0,69.34,0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,0.556,344.76,142.95,0.22499999999999823,107.8633333333333
2127,3,344.96,0.465,0.0,4.086,0.605,147.06,81.61,1.0,6.123233995736766e-17,0.0,0.0,0.0,1.0,0.101,342.8,128.0,0.4206666666666649,139.33666666666664
2127,4,344.32,0.255,0.0,3.953,-2.421,39.49,64.65,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.0,0.605,344.96,147.06,-0.5716666666666684,104.84999999999998
2127,5,345.25,0.17,0.0,3.848,-0.798,91.82,74.43,0.49999999999999994,-0.8660254037844387,0.0,0.0,1.0,0.0,-2.421,344.32,39.49,-0.8713333333333351,92.78999999999998
2127,6,343.48,0.189,0.0,3.505,-0.545,93.08,69.22,1.2246467991473532e-16,-1.0,0.0,0.0,1.0,0.0,-0.798,345.25,91.82,-1.2546666666666684,74.79666666666664
2127,7,347.16,-0.009,0.0,3.296,-1.362,35.97,62.11,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,0.0,-0.545,343.48,93.08,-0.9016666666666685,73.62333333333332
2127,8,344.65,0.18,0.0,3.4,1.337,166.07,85.03,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,1.0,-1.362,347.16,35.97,-0.1900000000000018,98.37333333333332
2127,9,345.56,-0.088,0.0,3.321,1.707,201.52,84.9,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,1.0,1.337,344.65,166.07,0.5606666666666649,134.51999999999998
2127,10,344.54,-0.547,0.0,3.266,2.326,100.78,56.61,-0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,1.707,345.56,201.52,1.7899999999999985,156.1233333333333
2127,11,343.37,-0.693,0.0,2.726,1.183,167.56,83.93,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,2.326,344.54,100.78,1.7386666666666653,156.61999999999998
2127,12,343.55,-0.252,0.0,3.254,-0.67,64.83,61.03,-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,1.183,343.37,167.56,0.9463333333333317,111.05666666666663
2128,1,342.8,-0.877,0.0,2.876,-2.151,50.9,68.36,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,0.0,-0.67,343.55,64.83,-0.5460000000000016,94.42999999999999
2128,2,344.25,-0.756,0.0,2.817,-1.071,44.33,62.09,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,-2.151,342.8,50.9,-1.297333333333335,53.35333333333332
2128,3,344.54,-0.853,0.0,3.047,0.285,168.24,81.98,1.0,6.123233995736766e-17,0.0,0.0,0.0,1.0,-1.071,344.25,44.33,-0.9790000000000015,87.82333333333332
2128,4,344.73,-1.119,0.3,2.702,-0.423,118.94,84.56,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,0.285,344.54,168.24,-0.40300000000000163,110.50333333333333
2128,5,345.73,-0.788,0.0,3.333,-1.034,71.41,58.22,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.0,0.0,-0.423,344.73,118.94,-0.39066666666666827,119.52999999999999
