time_index,year,month,region,co2_ppm,enso_index,volcanic_activity,ocean_heat_index,temperature_anomaly,rainfall_mm,humidity_pct,CO2_Reduction_Percent,Deforestation_Percent,Urban_Heat_Control_Percent,Irrigation_Efficiency_Percent,Water_Conservation_Percent,Renewable_Energy_Percent,Cloud_Seeding_Efficiency_Percent,Temperature_with_scenario,CO2_with_scenario,Rainfall_with_scenario,FloodRisk_Score,DroughtRisk_Score,HeatwaveRisk_Score,FloodRisk_Level,DroughtRisk_Level,HeatwaveRisk_Level
2948,2145,9,Coastal,347.64,0.981,0.0,4.225,1.376,128.19,85.63,38,58,67,57,84,62,75,1.286,346.32,128.77,64.985,-49.5166,-26.0284,Medium,Low,Medium
7116,2493,1,Tropics,423.32,-0.604,0.0,3.484,1.046,212.1,81.07,92,41,17,47,92,19,3,-0.624,419.13,212.51,100.15499999999999,-73.40259999999999,-7.1744,High,Low,High
6330,2427,7,Coastal,409.13,-0.009,0.0,3.855,1.298,125.16,79.42,78,1,36,50,22,26,50,0.09799999999999998,405.24,125.17,58.485,-47.5118,-14.3412,Medium,Medium,Medium
1728,2044,1,Coastal,327.19,-0.986,0.0,2.651,0.175,134.49,87.38,96,98,69,81,84,87,54,-1.0549999999999997,323.37,135.47,80.335,-57.26299999999999,-28.233,High,Low,Low
4176,2248,1,Temperate,370.29,-0.706,0.0,3.304,0.436,124.45,69.41,30,100,68,79,98,92,56,0.516,369.79,125.45,73.125,-53.2286,-26.890400000000003,High,Low,Low
337,1928,2,Coastal,299.2,-0.727,0.0,2.355,-0.52,121.93,89.71,91,83,12,35,79,82,63,-2.2199999999999998,295.47999999999996,122.76,70.48,-44.716,-6.132000000000001,High,Medium,High
4984,2315,5,Coastal,383.37,0.746,0.0,4.271,0.248,85.84,81.07,48,92,44,19,3,16,40,-0.27199999999999996,381.89000000000004,86.76,70.38000000000001,-29.9368,-17.7632,High,High,Medium
6878,2473,3,Inland,413.47,-0.241,0.0,4.259,0.54,75.65,61.29,62,30,38,44,83,14,38,-0.31999999999999995,410.67,75.95000000000002,30.375000000000007,-31.713000000000005,-15.392000000000001,Low,High,Medium
7248,2504,1,Inland,426.18,-1.033,0.0,3.296,2.409,74.93,53.81,28,8,45,32,88,31,35,2.299,424.86,75.01,22.305,-27.983400000000003,-16.6206,Low,High,Medium
8452,2604,5,Temperate,446.92,-0.656,0.0,3.354,-0.125,96.27,69.51,41,33,83,60,42,79,10,-0.11499999999999999,445.2,96.6,49.8,-41.025999999999996,-33.269000000000005,Medium,Medium,Low
1226,2002,3,Polar,317.33,0.311,0.0,3.183,-1.687,48.69,61.22,38,1,68,86,76,59,29,-1.767,315.44,48.699999999999996,9.449999999999998,-32.516799999999996,-28.2602,Low,High,Low
7608,2534,1,Polar,432.5,-0.784,0.0,3.891,0.685,60.38,57.55,20,23,61,25,90,27,72,0.895,431.73,60.61,19.205,-22.825,-23.863000000000003,Low,High,Medium
6827,2468,12,Temperate,419.28,-0.733,0.0,3.907,1.032,123.33,65.9,83,82,98,42,99,63,95,0.35199999999999987,415.95,124.14999999999999,66.875,-45.5042,-38.988800000000005,Medium,Medium,Low
3540,2195,1,Temperate,360.46,0.179,0.0,3.812,0.935,101.14,70.08,32,71,21,40,42,38,69,0.505,359.56999999999994,101.85,63.824999999999996,-38.352999999999994,-8.097,Medium,Medium,High
5868,2389,1,Inland,399.65,-0.876,0.0,3.278,1.257,103.8,64.36,42,99,38,42,92,70,9,0.7969999999999999,398.53999999999996,104.78999999999999,63.69499999999999,-39.5182,-14.721800000000002,Medium,Medium,Medium
2111,2075,12,Coastal,333.3,0.946,0.0,4.496,1.661,152.79,90.84,71,95,96,12,53,44,19,1.201,330.7,153.73999999999998,94.76999999999998,-48.04159999999999,-37.67940000000001,High,Medium,Low
2691,2124,4,Tropics,343.26,-0.709,0.0,3.032,0.135,126.32,75.54,50,86,93,100,95,26,82,0.06500000000000006,341.62,127.18,70.39,-58.128,-37.161,High,Low,Low
7153,2496,2,Temperate,425.26,0.869,0.0,4.968,0.512,113.81,65.89,25,31,54,65,44,78,64,0.552,424.32,114.12,57.56,-47.0152,-21.268800000000002,Medium,Medium,Medium
3707,2208,12,Inland,363.49,-1.245,0.0,2.514,0.987,85.93,58.2,8,4,27,39,53,88,27,1.097,363.13000000000005,85.97000000000001,33.58500000000001,-33.15220000000001,-10.1418,Low,High,High
1017,1984,10,Inland,313.83,-0.354,0.0,2.757,2.367,98.55,62.3,0,86,6,87,15,64,89,2.427,314.69,99.41,72.505,-46.2522,-0.9438000000000004,High,Medium,High
8511,2609,4,Inland,446.05,-0.991,0.0,3.629,0.316,84.64,65.61,54,46,18,66,19,68,46,-0.5840000000000001,443.81,85.1,52.55,-38.9636,-7.5504,Medium,Medium,High
2807,2133,12,Tropics,344.63,-1.203,0.0,2.361,1.06,230.83,84.14,2,25,32,22,27,32,41,1.34,344.78,231.08,117.64,-73.188,-11.996,High,Low,High
5015,2317,12,Polar,385.07,-0.689,0.0,3.206,1.96,80.04,63.08,38,54,44,18,85,21,31,1.64,383.71000000000004,80.58000000000001,39.49000000000001,-27.118000000000006,-16.616000000000003,Low,High,Medium
1928,2060,9,Temperate,328.66,0.503,0.0,3.617,2.143,129.56,71.03,58,88,68,54,58,67,49,1.6629999999999998,326.64000000000004,130.44,80.02000000000001,-49.2668,-26.202200000000005,High,Low,Medium
350,1929,3,Temperate,299.03,-0.448,0.0,2.706,-1.106,107.92,75.7,83,36,16,44,22,38,11,-2.606,295.24,108.28,60.54,-42.32640000000001,-7.9636000000000005,Medium,Medium,High
5173,2331,2,Tropics,388.21,1.343,0.0,4.674,1.698,173.35,79.18,38,67,73,36,33,10,27,1.668,386.98,174.01999999999998,100.50999999999999,-58.7388,-28.199200000000005,High,Low,Low
4192,2249,5,Inland,370.58,-0.28,0.0,4.05,-1.486,63.45,54.41,62,93,45,23,41,94,94,-2.276,368.40999999999997,64.38000000000001,51.89,-24.824400000000004,-19.3656,Medium,High,Medium
1934,2061,3,Inland,328.16,0.967,0.0,3.947,-1.423,89.46,64.19,11,72,97,32,100,24,40,-0.673,328.33000000000004,90.17999999999999,46.69,-33.7232,-39.2038,Low,High,Low
6901,2475,2,Inland,416.74,0.192,0.0,4.14,0.011,102.0,59.56,32,78,61,7,41,5,83,-0.019000000000000017,415.91999999999996,102.78,66.58999999999999,-32.2416,-24.4114,Medium,High,Medium
4823,2301,12,Temperate,379.93,0.798,0.0,4.461,1.505,111.31,69.17,79,1,54,48,23,2,19,0.46499999999999986,375.99,111.32000000000001,51.36,-42.81,-21.321,Medium,Medium,Medium
564,1947,1,Coastal,304.74,0.085,0.0,3.255,0.537,134.42,92.33,9,9,51,86,6,31,58,0.867,304.38,134.51,68.755,-57.206199999999995,-19.879800000000003,Medium,Low,Medium
1582,2031,11,Coastal,321.87,0.885,0.0,4.102,1.341,166.03,85.04,77,49,30,23,37,7,65,0.10099999999999992,318.51,166.52,90.56,-54.515600000000006,-11.939400000000001,High,Low,High
4694,2291,3,Temperate,380.77,1.084,0.0,4.59,-0.038,105.59,65.62,36,79,15,16,85,98,76,-0.608,379.76,106.38000000000001,59.89,-35.357200000000006,-6.3648,Medium,High,High
2175,2081,4,Inland,334.48,0.806,0.0,4.47,-1.315,77.12,60.11,4,26,24,15,12,5,90,-1.155,334.54,77.38000000000001,44.09,-26.676000000000002,-10.293000000000001,Low,High,High
7028,2485,9,Inland,422.27,0.679,0.0,4.408,3.558,94.47,55.68,3,77,80,45,0,7,45,4.298,422.89,95.24,70.72,-35.8528,-29.4212,High,High,Low
4880,2306,9,Temperate,383.41,1.058,0.0,4.707,1.572,123.88,73.27,30,13,88,76,17,33,60,1.852,382.04,124.00999999999999,62.505,-51.6622,-34.088800000000006,Medium,Low,Low
2228,2085,9,Coastal,334.77,0.484,0.0,3.741,0.257,142.54,88.57,76,94,53,92,32,82,71,-0.7329999999999999,331.90999999999997,143.48,93.53999999999999,-61.7372,-21.6398,High,Low,Medium
1115,1992,12,Coastal,316.12,-0.849,0.0,2.521,0.537,165.97,89.58,12,42,32,34,36,6,8,0.617,315.94,166.39,88.59499999999998,-56.47019999999999,-12.4298,High,Low,High
3126,2160,7,Polar,351.22,0.792,0.0,3.681,-1.423,39.97,62.89,17,100,52,2,66,78,67,-1.243,351.37,40.97,37.285,-13.188199999999998,-21.5458,Low,High,Medium
3544,2195,5,Polar,9999.0,0.13,0.0,3.44,-2.395,57.2,64.03,97,19,69,64,97,25,63,-3.645,9994.34,57.39,14.995000000000001,-31.474999999999998,-29.787000000000003,Low,High,Low
5048,2320,9,Inland,385.52,0.978,0.0,4.54,0.641,112.09,61.8,25,95,51,42,87,63,91,0.651,385.21999999999997,113.03999999999999,67.61999999999999,-42.0516,-20.009400000000003,Medium,Medium,Medium
7476,2523,1,Inland,431.95,-0.455,0.0,4.204,1.727,120.02,58.32,48,32,55,76,42,63,63,1.3170000000000002,429.87,120.33999999999999,61.37,-50.7752,-21.2098,Medium,Low,Medium
821,1968,6,Coastal,311.56,-1.004,0.0,2.347,-0.44,111.22,89.56,20,50,48,18,58,57,1,-0.3600000000000001,311.06,111.72,59.26,-37.26,-19.416000000000004,Medium,Medium,Medium
6532,2444,5,Coastal,412.44,-1.04,0.0,3.403,0.354,113.39,83.36,18,75,63,93,59,13,69,0.624,412.29,114.14,67.77,-52.5924,-24.8256,Medium,Low,Medium
2272,2089,5,Inland,335.21,-0.598,0.0,2.596,-1.492,67.97,57.48,59,3,11,38,50,15,35,-2.562,332.28999999999996,68.0,24.9,-29.0248,-5.937200000000001,Low,High,High
5545,2362,2,Tropics,394.47,0.688,0.0,4.495,1.62,178.01,79.87,10,73,74,58,44,80,94,2.16,394.70000000000005,178.73999999999998,102.46999999999998,-64.358,-28.304000000000002,High,Low,Low
81,1906,10,Tropics,297.38,1.047,0.0,3.945,0.636,,83.07,15,15,39,1,70,14,71,0.726,296.78,,,,-15.1644,High,High,Medium
1323,2010,4,Inland,315.87,0.131,0.0,3.212,-1.339,59.25,60.55,85,42,15,38,79,48,75,-2.889,312.04,59.669999999999995,26.634999999999994,-26.656599999999997,-7.7334,Low,High,High
9405,2683,10,Coastal,465.65,-1.33,0.0,3.507,2.553,169.15,89.65,1,84,9,16,98,63,16,2.6229999999999998,466.43999999999994,169.99,90.595,-53.147800000000004,-2.0262000000000002,High,Low,High
1614,2034,7,Tropics,322.21,-0.421,0.0,2.613,0.442,156.44,84.34,10,12,51,25,40,84,37,0.752,321.83,156.56,73.88,-51.667199999999994,-19.948800000000002,High,Low,Medium
831,1969,4,Polar,312.01,-0.799,0.0,2.348,-3.7,43.49,64.54,11,41,10,9,13,80,50,-3.8200000000000003,311.87,43.9,31.65,-16.498,-6.292,Low,High,High
3883,2223,8,Coastal,366.15,-1.144,0.0,2.492,0.77,144.56,89.46,95,79,19,22,7,17,33,-0.9400000000000002,362.19,145.35,94.975,-48.38099999999999,-8.164000000000001,High,Medium,High
8641,2620,2,Tropics,449.7,0.204,0.0,4.528,2.04,184.73,79.54,13,96,22,74,85,81,98,2.0,450.01,185.69,104.645,-69.70700000000001,-7.6000000000000005,High,Low,High
4464,2272,1,Polar,375.2,0.799,0.0,4.35,-1.349,75.57,62.78,30,33,15,86,17,96,5,-1.799,374.03,75.89999999999999,44.449999999999996,-40.6896,-7.0794,Low,Medium,High
5339,2344,12,Coastal,389.79,0.031,0.0,3.642,0.974,149.8,85.58,67,44,9,8,32,49,54,-0.27600000000000013,386.88,150.24,81.92,-46.7824,-3.7656,High,Medium,High
8066,2572,3,Inland,440.97,0.595,0.0,4.732,3.092,93.43,62.89,95,82,44,0,90,72,24,1.632,437.04,94.25,53.724999999999994,-27.6222,-16.620800000000003,Medium,High,Medium
1649,2037,6,Coastal,323.72,0.435,0.0,3.316,1.322,121.32,80.22,25,38,73,68,86,31,30,1.552,322.85,121.69999999999999,55.05,-49.4892,-28.268800000000002,Medium,Low,Low
4065,2238,10,Tropics,367.12,-1.452,0.0,2.73,1.279,214.86,87.15,50,95,50,95,50,79,100,0.7789999999999999,365.57,215.81,126.405,-83.4314,-19.5326,High,Low,Medium
9665,2705,6,Polar,469.49,0.948,0.0,5.479,0.09,59.53,57.03,73,49,85,94,96,23,40,-0.5199999999999999,466.33000000000004,60.02,25.509999999999998,-37.013999999999996,-34.312,Low,Medium,Low
3038,2153,3,Tropics,353.06,-1.237,0.0,2.676,0.51,176.69,84.44,23,90,54,31,7,93,29,0.5900000000000001,352.81,177.58999999999997,114.39499999999998,-59.241,-21.246000000000002,High,Low,Medium
3320,2176,9,Temperate,354.12,1.25,0.0,4.361,1.528,103.68,68.29,62,15,58,70,53,24,79,0.868,351.16999999999996,103.83000000000001,45.815000000000005,-44.8018,-22.6792,Low,Medium,Medium
7143,2495,4,Polar,424.17,0.21,0.0,4.457,-0.179,48.31,65.58,42,52,63,24,53,96,90,-0.3889999999999999,422.59,48.830000000000005,29.415,-19.6046,-25.433400000000002,Low,High,Medium
6889,2474,2,Polar,420.22,-1.305,0.0,3.146,-1.061,42.03,62.92,69,61,76,24,7,10,70,-1.6809999999999998,417.38000000000005,42.64,38.220000000000006,-18.264400000000002,-31.408600000000003,Low,High,Low
5092,2324,5,Temperate,388.32,-0.655,0.0,3.397,-0.534,81.55,73.66,91,86,30,33,97,95,9,-2.0540000000000003,384.63,82.41,47.60499999999999,-32.1446,-13.2324,Low,High,High
3720,2210,1,Polar,360.79,0.173,0.0,3.696,1.184,58.1,59.47,83,21,90,75,91,6,98,0.4239999999999998,356.85,58.31,17.255,-32.3234,-35.7456,Low,High,Low
2423,2101,12,Temperate,337.9,0.641,0.0,3.616,1.326,137.65,72.98,76,25,83,57,81,77,8,0.6360000000000001,334.34999999999997,137.9,60.25,-52.5156,-32.818400000000004,Medium,Low,Low
749,1962,6,Polar,308.38,0.224,0.0,3.689,-2.348,56.6,62.47,77,56,58,69,55,74,11,-3.308,305.09,57.160000000000004,34.38,-32.2712,-25.184800000000003,Low,High,Medium
5271,2339,4,Temperate,387.83,-0.634,0.0,3.534,0.629,91.56,75.24,34,70,32,29,94,71,62,0.26899999999999996,386.83,92.25999999999999,48.33,-33.3704,-12.6386,Medium,High,High
2373,2097,10,Polar,339.84,-0.165,0.0,2.722,-0.839,56.33,63.25,45,61,83,54,11,3,67,-0.9089999999999998,338.2,56.94,44.56999999999999,-28.2456,-33.745400000000004,Low,High,Low
4693,2291,2,Polar,378.83,0.885,0.0,4.541,-0.72,48.96,59.51,72,51,77,44,3,52,4,-1.3900000000000001,375.73999999999995,49.47,39.434999999999995,-24.197,-31.634,Low,High,Low
9879,2723,4,Temperate,470.6,-0.651,0.0,3.973,0.306,104.21,65.6,2,23,2,4,89,56,98,0.28600000000000003,470.73,104.44,41.31999999999999,-32.017599999999995,-0.6284000000000001,Low,High,High
8370,2597,7,Coastal,444.67,-0.062,0.0,4.278,2.535,138.56,84.08,88,96,65,22,46,70,13,1.4250000000000003,441.23,139.52,89.36,-45.686,-25.145,High,Medium,Medium
7319,2509,12,Inland,425.35,0.095,0.0,4.472,1.323,101.55,57.13,1,64,83,90,1,26,9,2.133,425.94,102.19,70.095,-47.803799999999995,-31.9202,Medium,Medium,Low
4368,2264,1,Coastal,373.21,-1.25,0.0,2.985,0.155,159.64,85.5,86,98,30,98,49,63,50,-1.265,369.89,160.61999999999998,99.90999999999998,-68.292,-12.759,High,Low,High
6785,2465,6,Tropics,419.23,0.594,0.0,4.776,1.86,133.17,82.87,25,56,39,84,52,21,50,1.75,418.54,133.73,73.26499999999999,-56.218999999999994,-14.55,High,Low,Medium
7401,2516,10,Temperate,428.38,0.656,0.0,5.019,4.346,141.42,65.87,99,13,33,69,32,4,2,2.696,423.56,141.54999999999998,68.27499999999999,-55.1866,-11.582400000000002,Medium,Low,High
1139,1994,12,Coastal,315.32,-0.346,0.0,3.088,1.069,161.12,83.0,17,57,63,12,63,36,70,1.359,315.03999999999996,161.69000000000003,85.345,-50.363400000000006,-24.384600000000002,High,Low,Medium
7631,2535,12,Temperate,430.73,1.367,0.6,5.653,1.58,123.8,72.39,43,21,10,30,21,44,47,0.8200000000000001,428.79,124.00999999999999,64.10499999999999,-42.87499999999999,-3.508,Medium,Medium,High
2231,2085,12,Coastal,337.86,0.912,0.0,4.202,0.991,-144.68,164.376,90,18,13,45,55,39,46,-0.679,333.54,-144.50000000000003,-77.85000000000001,34.07840000000001,-5.6074,Low,High,High
2164,2080,5,Coastal,334.49,0.268,0.0,3.637,0.275,87.41,83.96,37,95,1,45,50,77,35,-0.45499999999999996,333.59,88.35999999999999,62.67999999999999,-35.69,-0.673,Medium,High,High
5217,2334,10,Inland,389.59,-0.398,0.0,3.587,0.553,119.1,62.38,91,90,95,3,54,27,63,-0.31699999999999984,385.93999999999994,120.0,76.2,-36.726800000000004,-38.1902,High,Medium,Low
9444,2687,1,Temperate,464.76,0.391,0.0,5.425,2.406,118.62,72.05,80,14,76,6,54,19,31,1.566,460.9,118.76,52.78,-36.201600000000006,-29.460400000000003,Medium,Medium,Low
9237,2669,10,Temperate,462.25,-0.974,0.0,3.748,2.068,145.25,69.56,94,27,60,6,81,72,87,0.7879999999999999,457.82,145.52,64.66,-44.540800000000004,-23.5272,Medium,Medium,Medium
4561,2280,2,Inland,377.61,0.277,0.0,3.78,1.663,90.02,62.12,4,40,31,91,42,15,43,1.893,377.81,90.42,48.81,-44.568799999999996,-11.2642,Medium,Medium,High
1570,2030,11,Coastal,323.24,1.059,0.0,4.352,0.824,165.52,85.14,63,41,92,46,79,63,45,0.484,320.50000000000006,165.93,79.465,-58.78540000000001,-36.509600000000006,High,Low,Low
172,1914,5,Temperate,297.89,-0.836,0.0,2.482,-0.99,75.8,72.76,19,16,87,28,69,85,68,-0.5000000000000001,297.1,75.96000000000001,28.98,-28.588,-35.1,Low,High,Low
7163,2496,12,Coastal,424.65,1.147,0.0,5.137,1.848,142.35,84.87,62,19,1,36,52,64,68,0.6180000000000001,421.73999999999995,142.54,66.57,-49.7148,-0.029199999999999948,Medium,Low,High
2087,2073,12,Coastal,335.07,-0.866,0.0,2.973,0.339,161.56,88.55,64,8,74,61,7,10,8,-0.20100000000000007,331.95,161.64000000000001,81.82000000000001,-60.772400000000005,-29.7206,High,Low,Low
4667,2288,12,Coastal,378.6,-0.798,0.0,3.321,1.395,177.0,87.26,8,84,99,33,42,16,42,2.225,379.04,177.84,105.72,-59.062,-38.265,High,Low,Low
4565,2280,6,Tropics,377.87,0.827,0.0,4.363,1.959,125.45,82.4,0,3,57,39,26,19,66,2.529,377.9,125.48,58.44,-44.4324,-21.282600000000002,Medium,Medium,Medium
7089,2490,10,Tropics,423.53,0.665,0.0,4.569,2.449,220.82,77.73,65,79,55,27,10,74,42,1.6989999999999998,421.07,221.60999999999999,132.505,-71.2034,-20.9806,High,Low,Medium
6569,2447,6,Coastal,412.19,-0.222,0.0,3.985,0.413,107.59,88.49,29,35,11,66,83,69,25,-0.05699999999999998,411.09000000000003,107.94,47.87,-45.6048,-4.434200000000001,Medium,Medium,High
4783,2298,8,Temperate,379.84,-1.118,0.0,3.088,1.461,98.1,66.49,46,69,58,29,73,99,7,1.121,378.22999999999996,98.78999999999999,55.495,-34.9886,-22.527400000000004,Medium,High,Medium
2684,2123,9,Polar,344.52,-0.784,0.0,2.315,0.013,41.19,63.37,16,12,25,3,13,67,26,-0.056999999999999995,343.84,41.309999999999995,21.654999999999994,-13.015799999999999,-10.0342,Low,High,High
1832,2052,9,Temperate,329.61,0.047,0.0,3.219,0.078,109.51,75.02,22,8,95,68,36,33,27,0.5880000000000001,328.59,109.59,49.995,-46.241800000000005,-37.6472,Medium,Medium,Low
8546,2612,3,Temperate,450.92,-0.077,0.0,4.394,0.079,79.77,68.24,25,7,2,85,88,71,11,-0.40099999999999997,449.74,79.83999999999999,24.419999999999995,-41.112399999999994,-1.0406,Low,Medium,High
5065,2322,2,Polar,384.81,0.234,0.0,4.339,-1.762,45.86,63.39,55,54,69,11,10,62,40,-2.172,382.6,46.4,37.4,-16.9888,-28.903200000000002,Low,High,Low
9130,2660,11,Tropics,459.31,0.752,0.0,5.285,3.321,221.2,81.2,18,97,29,21,55,18,68,3.2510000000000003,459.38000000000005,222.17,129.185,-69.5506,-9.649400000000002,High,Low,High
9355,2679,8,Tropics,463.74,-0.595,0.0,4.304,2.148,180.7,83.08,91,74,39,73,97,13,58,0.7180000000000001,459.93,181.44,93.52,-68.7448,-15.169200000000002,High,Low,Medium
4412,2267,9,Temperate,374.06,-0.664,0.0,3.359,2.178,115.83,58.99,38,41,40,30,13,99,88,1.818,372.57000000000005,116.24000000000001,67.82000000000001,-40.1448,-14.9092,Medium,Medium,Medium
7207,2500,8,Tropics,426.48,0.81,0.0,4.771,2.356,172.83,81.36,38,77,46,35,14,38,29,2.056,425.35,173.60000000000002,107.10000000000001,-58.257600000000004,-17.166400000000003,High,Low,Medium
9890,2724,3,Coastal,472.18,-1.071,0.0,3.734,1.928,125.36,83.83,87,29,13,93,77,34,73,0.31799999999999995,468.12,125.65,56.12500000000001,-56.1678,-5.0092,Medium,Low,High
834,1969,7,Inland,311.23,-0.321,0.0,2.726,1.513,53.38,51.07,73,8,49,16,45,35,14,0.5429999999999999,307.66,53.46000000000001,20.130000000000003,-19.0208,-19.2742,Low,High,Medium
6821,2468,6,Polar,416.84,-0.749,0.0,3.698,0.018,51.35,64.5,1,85,43,3,43,22,59,0.428,417.64,52.199999999999996,42.99999999999999,-16.0888,-16.9432,Low,High,Medium
3781,2215,2,Coastal,364.03,0.673,0.0,4.282,0.948,119.14,85.34,2,12,88,53,24,58,9,1.7879999999999998,364.04999999999995,119.26,58.43000000000001,-45.6628,-34.1272,Medium,Medium,Low
9012,2651,1,Coastal,456.07,0.784,0.0,4.801,2.192,121.44,84.05,31,29,78,96,86,47,3,2.3520000000000003,454.81,121.73,52.364999999999995,-54.7782,-29.788800000000002,Medium,Low,Low
7499,2524,12,Temperate,428.39,0.403,0.0,4.381,2.864,130.9,67.09,27,68,84,92,6,32,46,3.1639999999999997,427.71999999999997,131.57999999999998,84.99,-56.6084,-31.701600000000003,High,Low,Low
3424,2185,5,Polar,354.99,0.429,0.0,3.684,-1.796,33.2,62.45,94,10,47,68,9,10,14,-3.206,350.39000000000004,33.3,17.849999999999998,-24.8724,-20.7236,Low,High,Medium
65,1905,6,Coastal,295.86,0.319,0.0,3.084,-0.017,107.26,84.79,84,11,57,86,51,83,9,-1.1269999999999998,291.77000000000004,107.37,46.785,-49.8618,-23.476200000000002,Low,Low,Medium
2963,2146,12,Temperate,348.45,0.852,0.0,4.111,1.392,117.31,68.1,77,63,50,71,30,44,96,0.35199999999999987,345.22999999999996,117.94,71.87,-49.4412,-19.7888,High,Low,Medium
5669,2372,6,Tropics,396.68,-0.032,0.0,3.855,1.803,129.4,83.16,15,61,12,64,42,41,0,1.6229999999999998,396.54,130.01000000000002,74.905,-51.153800000000004,-3.826200000000001,High,Low,High
8962,2646,11,Coastal,455.9,0.692,0.0,5.337,2.492,147.78,80.84,60,95,6,50,46,70,23,1.352,453.84999999999997,148.73,93.66499999999999,-54.078199999999995,-1.5888000000000004,High,Low,High
354,1929,7,Temperate,300.26,-0.505,0.0,2.531,-0.215,112.43,71.8,83,58,6,10,68,44,83,-1.8150000000000002,296.69,113.01,60.305,-36.629,-3.4890000000000003,Medium,Medium,High
8171,2580,12,Inland,441.9,1.098,0.0,5.309,2.601,103.32,54.51,25,16,42,30,40,45,94,2.521,440.81,103.48,48.54,-36.0356,-15.287400000000002,Medium,Medium,Medium
4030,2235,11,Tropics,365.6,0.727,0.0,4.474,1.595,211.02,89.35,24,45,5,24,88,62,72,1.165,364.85,211.47,101.63499999999999,-67.77499999999999,-1.3010000000000002,High,Low,High
8534,2611,3,Tropics,446.22,0.88,0.0,5.486,1.587,137.72,82.29,78,47,80,82,86,2,1,0.827,442.7900000000001,138.19,65.99499999999999,-57.5262,-31.5038,Medium,Low,Low
3651,2204,4,Inland,360.86,-0.534,0.0,3.426,-0.167,71.21,57.01,63,42,84,97,53,47,83,-0.5870000000000001,358.13000000000005,71.63,37.815,-41.1238,-33.952200000000005,Low,Medium,Low
6739,2461,8,Polar,415.28,1.131,0.0,4.982,1.005,55.18,58.5,79,65,18,43,67,92,88,-0.3950000000000002,411.97999999999996,55.830000000000005,34.01500000000001,-25.507000000000005,-7.437,Low,High,High
3297,2174,10,Inland,356.56,-0.316,0.0,3.151,1.017,116.39,53.34,65,5,63,20,43,0,23,0.34699999999999986,353.36,116.44000000000001,51.120000000000005,-38.7932,-24.9918,Medium,Medium,Medium
4127,2243,12,Inland,370.39,-0.628,0.0,2.989,1.245,84.69,60.56,100,65,42,65,76,2,33,-0.3349999999999999,366.03999999999996,85.34,46.97,-38.736000000000004,-17.001,Low,Medium,Medium
8043,2570,4,Coastal,440.64,0.244,0.0,4.921,1.357,104.71,82.54,100,18,3,40,66,21,27,-0.613,435.82,104.89,44.644999999999996,-39.712199999999996,-1.5678,Low,Medium,High
4767,2297,4,Tropics,382.5,0.359,0.0,3.619,1.418,116.87,76.55,10,100,66,4,55,80,10,1.8780000000000001,383.0,117.87,77.935,-35.4098,-25.273200000000003,High,High,Medium
472,1939,5,Temperate,305.44,-1.042,0.0,2.428,-0.659,98.94,66.52,22,28,2,99,94,15,2,-1.079,304.61999999999995,99.22,39.209999999999994,-49.9976,-1.4474,Low,Low,High
3761,2213,6,Tropics,362.82,-1.319,0.0,2.536,0.64,140.54,80.59,59,88,23,19,73,30,70,-0.30999999999999994,360.75,141.42,82.50999999999999,-46.349999999999994,-9.386000000000001,High,Medium,High
8617,2618,2,Polar,448.59,-0.998,0.0,3.179,-1.555,52.07,63.09,35,99,69,88,65,46,31,-1.565,447.83,53.06,43.230000000000004,-34.144000000000005,-28.539,Low,High,Low
3566,2197,3,Tropics,358.4,0.187,0.0,3.719,1.139,158.54,81.4,89,87,45,70,3,62,64,-0.191,354.82,159.41,105.205,-61.8994,-18.1146,High,Low,Medium
2760,2130,1,Coastal,345.08,-0.191,0.0,3.523,0.385,156.16,89.65,32,94,81,20,65,10,88,0.555,344.41999999999996,157.1,93.75,-50.907999999999994,-32.067,High,Low,Low
868,1972,5,Temperate,308.07,0.139,0.0,3.075,-0.193,85.46,66.62,34,50,33,89,60,90,76,-0.5429999999999999,306.87,85.96,45.98,-43.8052,-13.5258,Low,Medium,High
9382,2681,11,Tropics,468.48,0.675,0.0,5.302,3.015,219.57,84.45,58,41,15,48,82,37,49,2.0050000000000003,465.99000000000007,219.98,105.88999999999999,-74.792,-4.797,High,Low,High
8688,2624,1,Polar,451.74,-0.97,0.0,4.122,1.428,39.21,67.25,77,19,45,85,58,37,68,0.3379999999999999,448.08,39.4,13.799999999999997,-28.6848,-17.7972,Low,High,Medium
