Date,Region,Rainfall_mm,Temperature_C,Soil_Moisture,Humidity_%,Wind_Speed_mps,CO2_ppm,Evaporation_mm_day,Rainfall_Lag_mm,Flood_Risk,Drought_Risk,Heatwave_Risk
2025-06-13,beijing,34.93,19.6,54.18,63.36,5.18,480.2,6.4,26.82,0,0,0
2023-03-30,mumbai,91.82,31.11,64.16,68.72,15.94,422.09,10.93,68.08,0,0,0
2021-07-10,delhi,95.03,39.21,56.18,58.34,13.23,463.76,13.09,68.34,0,0,0
2022-02-02,gujarat,7.58,31.25,48.52,59.71,19.02,429.35,11.28,6.08,0,1,0
2024-08-07,beijing,70.58,18.57,50.51,54.31,15.42,484.76,7.11,60.6,0,0,0
2023-02-03,delhi,42.0,30.96,46.3,52.62,12.98,443.73,10.58,32.88,0,1,0
2023-12-16,kolkata,138.41,20.06,79.46,82.02,16.24,428.36,7.64,112.06,0,0,0
2022-11-26,florida,138.39,21.87,71.44,72.0,17.82,410.61,8.34,98.36,0,0,0
2025-05-29,mumbai,81.03,31.46,66.87,73.46,21.69,425.85,11.61,69.24,0,0,0
2021-12-26,newyork,116.2,11.56,63.48,64.83,10.85,390.0,4.55,82.01,0,0,0
2022-08-22,dubai,67.99,39.68,40.68,42.35,12.68,456.17,13.17,53.55,0,0,1
2022-04-23,newyork,89.56,17.94,64.16,69.0,21.17,403.0,7.5,70.3,0,0,0
2022-09-04,dubai,39.44,36.11,42.18,47.8,16.6,447.27,12.49,30.24,0,1,1
2025-07-18,delhi,58.38,37.37,49.47,54.54,17.68,452.93,12.98,44.58,0,0,0
2025-02-03,delhi,45.98,32.51,56.52,64.9,10.61,451.54,10.81,36.35,0,1,0
2024-01-03,newyork,73.46,10.09,65.66,72.9,11.47,406.82,4.17,64.99,0,0,0
2023-01-30,karachi,11.19,30.05,59.12,72.5,4.87,436.79,9.5,9.59,0,1,0
2022-05-08,kashmir,187.88,17.91,72.25,66.83,6.42,389.92,6.02,135.44,0,0,0
2021-06-16,california,102.71,25.97,53.25,53.73,17.03,406.95,9.5,80.62,0,0,0
2024-04-06,newyork,83.46,15.07,66.17,72.28,4.01,397.41,4.92,59.63,0,0,0
2025-06-18,kolkata,152.86,38.17,84.16,86.1,17.17,407.58,13.17,125.14,1,0,0
2024-01-18,newyork,104.54,10.99,64.86,68.0,12.75,385.01,4.57,79.3,0,0,0
2020-12-19,newyork,125.41,11.02,66.47,67.41,12.45,402.9,4.55,89.5,0,0,0
2023-06-23,california,98.38,27.46,53.91,55.09,15.92,404.56,9.83,88.38,0,0,0
2021-06-16,kolkata,127.05,41.0,83.23,88.16,14.51,446.04,13.75,91.52,0,0,0
2022-11-28,florida,123.9,21.5,76.15,79.7,11.94,416.98,7.64,100.37,0,0,0
2021-07-01,dubai,33.97,41.73,39.6,45.25,13.54,448.27,13.87,26.99,0,1,1
2024-12-05,shanghai,118.22,13.79,75.42,79.49,15.96,475.42,5.73,101.61,0,0,0
2025-01-20,moscow,84.1,7.47,58.52,62.63,15.68,430.44,3.81,75.39,0,0,0
2021-09-29,chennai,128.41,30.14,73.35,75.63,14.43,435.19,10.48,105.57,0,0,0
2022-04-02,texas,51.83,29.54,58.43,66.55,6.99,406.78,9.56,43.96,0,0,0
2023-03-01,texas,68.84,25.43,59.79,66.14,13.01,414.94,8.93,52.21,0,0,0
2022-06-27,gujarat,33.3,36.54,50.5,58.97,7.38,424.94,11.7,29.9,0,1,0
2024-06-22,newyork,105.47,21.21,74.64,80.12,13.85,398.18,7.75,93.75,0,0,0
2024-09-06,moscow,138.05,6.01,65.04,64.04,17.23,418.03,3.53,110.58,0,0,0
2020-11-23,florida,167.3,23.61,77.17,75.55,20.66,415.76,9.15,124.32,0,0,0
2021-07-19,kolkata,154.02,31.47,80.84,81.79,16.93,419.44,11.13,132.15,1,0,0
2025-10-06,dubai,22.55,36.64,37.87,44.51,22.31,452.82,13.22,16.46,0,1,1
2025-10-01,florida,138.66,23.51,73.76,74.87,25.31,401.64,9.58,119.58,0,0,0
2023-03-15,moscow,43.63,9.39,58.97,68.26,17.14,425.0,4.53,32.39,0,0,0
2022-03-23,kolkata,108.28,25.02,79.52,85.87,22.14,427.24,9.72,81.25,0,0,0
2022-08-31,gujarat,58.64,37.49,50.92,56.32,22.37,437.02,13.48,52.24,0,0,0
2022-01-29,chennai,61.85,25.57,69.37,78.98,18.87,428.29,9.56,51.02,0,0,0
2022-11-27,karachi,53.31,24.76,62.46,71.41,13.36,421.81,8.76,46.1,0,0,0
2024-01-04,gujarat,36.56,30.59,53.86,62.75,16.91,435.24,10.87,28.39,0,1,0
2025-02-28,shanghai,63.81,16.17,73.38,83.74,16.94,474.18,6.54,47.09,0,0,0
2023-10-01,kolkata,192.48,22.82,85.58,82.92,17.35,416.78,8.58,149.84,0,0,0
2022-10-15,shanghai,152.15,16.63,76.68,76.84,16.84,485.04,6.67,126.76,0,0,0
2024-12-14,moscow,65.23,3.43,68.99,78.08,28.95,426.97,3.92,56.86,0,0,0
2025-07-29,texas,89.35,31.64,57.57,60.79,15.95,403.42,11.09,67.98,0,0,0
2025-08-20,chennai,121.47,33.38,71.05,73.63,9.69,427.85,10.98,88.8,0,0,0
2020-11-27,shanghai,94.57,10.8,68.94,74.36,21.99,481.63,5.44,76.78,0,0,0
2024-10-08,gujarat,74.37,33.31,50.14,53.37,18.08,449.66,11.8,58.48,0,0,0
2023-05-23,newyork,77.62,16.01,62.85,68.86,11.88,412.71,5.99,67.67,0,0,0
2022-08-11,florida,122.43,26.99,79.57,84.16,14.49,399.76,9.55,96.84,0,0,0
2023-03-24,karachi,0.0,26.17,55.91,69.88,15.3,432.33,9.38,0.0,0,0,0
2021-10-21,newyork,109.54,11.5,69.57,73.27,15.77,415.25,5.03,78.73,0,0,0
2024-04-06,texas,56.56,29.89,61.28,69.53,24.09,418.57,11.38,43.11,0,0,0
2022-09-15,shanghai,163.52,18.25,79.57,79.03,13.95,456.84,6.87,117.08,0,0,0
2022-03-31,newyork,68.4,11.47,59.79,66.19,19.15,388.91,5.36,52.55,0,0,0
2023-09-23,dubai,41.57,38.71,40.01,44.82,15.17,448.57,13.13,29.11,0,1,1
2024-05-01,karachi,12.23,33.05,55.77,68.18,10.76,436.25,10.99,9.98,0,1,0
2023-06-06,chennai,80.64,34.87,73.23,81.46,14.48,430.02,11.91,59.96,0,0,0
2025-01-16,dubai,0.0,34.23,39.51,49.39,14.79,461.05,11.75,0.0,0,1,0
2023-11-24,kolkata,171.62,28.52,87.06,87.37,19.8,424.44,10.54,146.08,1,0,0
2021-10-17,kashmir,192.64,19.82,73.35,67.61,13.53,388.91,7.3,169.54,0,0,0
2021-01-17,kashmir,174.0,15.04,75.83,73.04,14.72,364.23,5.98,139.33,0,0,0
2025-09-14,london,176.18,10.04,74.82,71.5,20.37,391.24,5.05,155.28,0,0,0
2022-10-01,kolkata,187.44,26.57,86.08,84.18,17.06,446.27,9.68,139.97,1,0,0
2025-05-08,kolkata,121.88,32.38,75.9,79.64,13.97,448.79,11.11,104.22,0,0,0
2023-07-20,texas,83.12,27.91,67.12,73.51,21.25,399.83,10.5,60.29,0,0,0
2023-01-29,florida,126.05,27.67,75.65,78.81,16.38,402.45,9.94,106.04,0,0,0
2021-11-18,mumbai,154.49,23.01,75.73,75.35,16.04,428.14,8.51,130.42,0,0,0
2025-02-02,kashmir,142.25,12.82,68.43,67.75,22.95,378.12,6.14,113.52,0,0,0
2021-05-07,beijing,45.95,19.58,46.26,52.09,18.51,472.7,7.73,38.8,0,0,0
2022-06-03,london,141.87,20.79,79.55,81.7,9.94,382.79,7.23,104.01,0,0,0
2021-10-14,delhi,94.81,25.1,60.98,64.37,15.94,451.49,9.12,83.89,0,0,0
2023-09-08,karachi,43.14,28.58,62.38,72.58,21.62,438.0,10.74,38.24,0,0,0
2021-02-03,kashmir,152.51,9.43,67.59,65.43,14.57,367.91,4.29,125.15,0,0,0
2022-03-17,karachi,0.13,32.46,60.05,75.05,12.58,442.29,10.99,0.1,0,1,0
2024-03-21,karachi,0.34,28.55,57.59,71.95,13.11,443.31,9.87,0.28,0,0,0
2025-07-07,beijing,61.21,20.07,55.91,62.23,13.34,484.43,7.35,44.56,0,0,0
2024-04-03,texas,63.84,29.23,55.45,61.34,12.75,417.32,10.04,45.27,0,0,0
2022-12-18,dubai,27.1,34.68,36.65,42.42,7.78,449.73,11.18,20.69,0,1,0
2025-04-06,california,46.02,28.75,52.17,59.46,11.57,410.31,9.78,32.98,0,0,0
2022-12-11,shanghai,120.93,10.14,77.66,81.96,13.54,470.44,4.4,92.56,0,0,0
2021-01-20,texas,77.04,22.68,53.08,56.72,15.14,415.56,8.32,68.27,0,0,0
2023-03-08,kolkata,103.19,30.15,72.22,77.37,20.21,440.39,11.07,74.19,0,0,0
2023-03-04,california,61.8,29.19,55.55,61.72,19.24,415.09,10.68,53.06,0,0,0
2024-12-21,chennai,113.39,29.02,66.5,68.95,10.38,426.86,9.74,91.68,0,0,0
2025-06-23,moscow,77.03,15.64,60.2,65.62,13.13,422.85,6.0,62.96,0,0,0
2022-03-26,kolkata,125.64,28.72,74.82,77.82,18.57,425.57,10.47,93.13,0,0,0
2023-10-26,texas,105.5,29.14,59.69,61.42,10.48,427.52,9.79,88.51,0,0,0
2024-03-09,beijing,59.15,14.54,49.21,54.12,18.08,500.16,6.17,44.67,0,0,0
2023-11-14,beijing,54.78,7.79,47.37,52.36,2.11,472.07,2.55,46.5,0,0,0
2023-11-29,newyork,107.98,11.44,72.07,76.59,10.83,398.57,4.52,84.15,0,0,0
2022-03-18,london,119.54,12.58,72.34,75.48,8.39,386.97,4.61,98.35,0,0,0
2024-01-07,moscow,68.28,5.57,64.05,71.53,10.73,416.34,2.75,60.72,0,0,0
2024-02-03,kolkata,96.78,28.04,79.74,87.58,16.42,418.5,10.05,81.07,0,0,0
2021-02-13,beijing,0.0,15.21,45.32,56.65,17.92,477.81,6.35,0.0,0,0,0
2023-08-31,karachi,50.88,32.64,71.11,82.53,20.26,439.74,11.82,36.91,0,0,0
2024-03-29,beijing,1.44,15.94,42.06,52.4,19.72,477.16,6.75,1.28,0,0,0
2022-03-02,london,112.91,13.03,72.47,76.48,20.35,387.57,5.95,95.52,0,0,0
2025-09-24,chennai,139.47,34.11,75.4,76.81,25.0,432.04,12.73,116.22,0,0,0
2022-12-02,karachi,44.8,22.36,58.07,66.98,21.85,436.91,8.89,35.73,0,0,0
2025-01-25,delhi,40.53,27.06,52.83,60.97,18.22,449.19,9.94,32.57,0,0,0
2024-09-08,california,114.2,24.85,60.07,60.81,10.1,409.88,8.47,99.9,0,0,0
2023-03-22,karachi,33.21,33.64,61.07,72.19,15.66,439.78,11.66,29.68,0,1,0
2024-06-16,newyork,73.35,22.42,63.32,69.98,15.73,395.42,8.3,58.78,0,0,0
2024-06-10,karachi,38.45,36.14,61.87,72.53,14.41,423.75,12.28,27.88,0,1,0
2022-12-12,gujarat,59.97,29.94,50.54,55.68,22.12,442.09,11.19,42.87,0,0,0
2022-01-28,shanghai,77.64,17.07,67.93,75.2,16.46,464.1,6.77,66.72,0,0,0
2022-09-25,florida,156.21,27.43,79.01,79.24,19.44,409.21,10.17,127.31,1,0,0
2024-01-29,texas,61.31,22.68,56.99,63.57,9.91,409.22,7.8,44.39,0,0,0
2022-03-13,mumbai,107.85,28.12,78.65,84.83,14.79,423.31,9.92,76.57,0,0,0
2022-08-12,chennai,126.53,31.22,79.78,83.91,21.98,440.59,11.56,92.64,0,0,0
2023-09-25,chennai,123.5,33.11,74.06,77.14,11.4,424.25,11.07,107.46,0,0,0
2021-11-24,karachi,49.51,24.58,61.08,70.16,17.96,442.16,9.17,41.52,0,0,0
2021-02-28,gujarat,12.62,32.11,44.86,54.5,17.53,438.81,11.39,8.86,0,1,0
2025-01-20,newyork,89.14,9.75,71.21,77.88,11.2,407.52,4.05,79.5,0,0,0
2025-01-23,florida,120.88,23.1,71.09,73.75,18.76,409.76,8.81,98.16,0,0,0
2021-01-13,gujarat,6.98,29.67,46.34,57.06,16.67,437.38,10.57,5.25,0,0,0
2023-04-05,moscow,48.33,8.7,57.03,65.25,10.86,426.98,3.7,37.36,0,0,0
2022-12-03,delhi,96.71,31.84,57.48,59.76,16.89,451.68,11.24,70.6,0,0,0
2022-07-15,moscow,76.87,11.41,65.97,72.86,10.12,417.2,4.44,64.65,0,0,0
2024-04-22,shanghai,66.18,21.66,62.82,70.25,17.38,467.66,8.24,59.23,0,0,0
2024-01-06,chennai,77.41,24.68,70.51,78.46,3.02,426.08,7.71,58.34,0,0,0
2021-08-18,texas,93.46,29.78,57.89,60.69,9.38,421.75,9.87,81.43,0,0,0
2024-09-21,dubai,58.18,36.69,40.05,42.79,13.66,443.93,12.37,49.55,0,0,1
2023-03-25,kashmir,137.17,15.66,64.83,63.89,11.15,381.84,5.81,122.84,0,0,0
2023-03-07,london,106.24,13.72,64.54,67.4,18.24,394.25,5.94,82.34,0,0,0
2021-02-22,london,120.25,7.84,77.65,82.03,8.27,388.73,3.18,99.93,0,0,0
2021-05-04,california,78.43,27.07,56.68,61.05,15.13,391.86,9.63,57.58,0,0,0
2022-08-12,karachi,58.34,34.27,60.65,68.53,12.93,443.31,11.57,43.91,0,0,0
2020-12-08,mumbai,103.21,23.66,74.67,80.43,18.46,415.26,8.94,81.77,0,0,0
2024-03-27,london,118.09,12.91,73.0,76.49,8.81,405.0,4.75,91.45,0,0,0
2023-10-03,moscow,107.21,5.6,61.07,62.93,3.98,437.9,2.08,80.71,0,0,0
2022-02-15,karachi,24.98,24.87,56.12,67.03,21.9,440.21,9.65,20.17,0,0,0
2022-03-24,newyork,81.91,15.5,62.16,67.46,18.71,415.43,6.52,70.99,0,0,0
2022-08-06,london,189.95,12.81,83.97,81.22,17.71,378.95,5.61,140.06,0,0,0
2024-05-09,dubai,15.78,42.49,38.24,45.83,17.71,448.34,14.52,11.26,0,1,1
2020-11-25,mumbai,134.58,24.49,67.78,67.9,8.68,414.96,8.22,116.32,0,0,0
2023-08-24,mumbai,153.0,26.87,73.16,72.32,5.86,428.33,8.65,110.14,1,0,0
2023-09-17,karachi,65.08,26.06,57.74,64.04,18.6,436.78,9.68,46.67,0,0,0
2022-10-08,beijing,91.89,12.17,56.49,59.12,10.87,479.79,4.74,68.18,0,0,0
2023-02-19,florida,115.78,20.89,77.26,82.11,10.87,391.68,7.35,100.73,0,0,0
2023-08-07,chennai,128.28,30.77,75.86,78.79,9.75,431.19,10.21,114.81,0,0,0
2021-02-15,karachi,5.63,26.65,58.02,71.82,19.58,428.65,9.95,4.32,0,0,0
2020-11-12,moscow,97.02,6.64,74.13,80.53,23.39,416.56,4.33,74.49,0,0,0
2025-08-04,karachi,48.3,30.78,59.97,68.93,10.9,429.33,10.33,40.26,0,1,0
2023-03-06,florida,107.86,28.9,75.08,80.37,10.23,401.02,9.69,79.22,0,0,0
2022-11-03,texas,107.29,21.19,68.81,72.6,20.53,418.15,8.41,91.66,0,0,0
2024-01-31,london,114.93,7.06,73.45,77.45,15.36,394.55,3.65,100.66,0,0,0
2025-08-07,texas,89.37,28.04,57.71,60.97,9.56,415.68,9.37,79.92,0,0,0
2024-02-01,california,48.43,17.79,52.01,58.96,15.44,398.1,6.88,39.1,0,0,0
2022-09-15,london,200.01,15.85,82.49,78.11,15.11,390.6,6.27,152.24,0,0,0
2022-06-06,moscow,97.38,14.91,62.12,65.48,15.0,412.3,5.97,72.02,0,0,0
2024-08-10,california,125.47,24.91,56.94,55.49,7.2,420.18,8.19,104.37,0,0,0
2021-11-09,kolkata,126.62,30.96,76.46,79.75,14.57,431.83,10.75,93.26,0,0,0
2021-03-17,california,55.46,24.83,58.48,66.16,12.83,405.79,8.73,43.18,0,0,0
2022-09-29,chennai,141.46,33.04,72.8,73.31,24.34,410.45,12.35,114.3,0,0,0
2022-11-17,moscow,62.84,3.84,61.43,68.93,16.77,423.59,2.83,44.24,0,0,0
2023-09-20,florida,154.19,28.26,81.7,82.85,7.95,399.49,9.27,118.91,1,0,0
2022-06-07,delhi,42.28,39.52,53.11,61.1,14.49,447.87,13.31,36.81,0,1,0
2024-05-29,gujarat,30.56,42.74,46.57,54.39,7.79,458.4,13.6,26.89,0,1,0
2022-06-21,delhi,74.85,40.22,53.95,58.08,5.76,463.03,12.64,61.48,0,0,0
2024-08-25,moscow,99.28,9.2,67.31,71.73,12.6,418.51,4.02,74.09,0,0,0
2022-08-18,mumbai,188.0,28.28,77.24,73.05,10.79,402.26,9.56,156.01,1,0,0
2022-11-28,california,105.98,14.5,57.41,58.52,13.15,407.77,5.67,74.97,0,0,0
2024-12-20,mumbai,132.53,23.3,74.33,76.34,17.5,424.0,8.74,115.82,0,0,0
2025-02-01,chennai,86.85,30.71,68.96,75.34,9.07,418.15,10.12,62.67,0,0,0
2023-02-23,florida,76.21,23.96,73.1,81.85,20.67,404.13,9.25,66.39,0,0,0
2023-12-10,florida,150.75,19.32,76.9,77.28,16.47,406.45,7.44,112.37,0,0,0
2023-06-07,texas,46.65,36.2,55.32,63.32,17.29,418.58,12.59,40.99,0,1,0
2023-07-03,moscow,122.97,15.71,67.38,68.86,11.43,430.4,5.86,102.26,0,0,0
2023-04-25,mumbai,95.61,34.04,68.5,73.67,16.55,407.77,11.87,71.71,0,0,0
2021-01-21,california,63.09,14.88,54.22,59.89,12.0,412.19,5.66,49.58,0,0,0
2022-05-12,kolkata,128.39,32.36,83.12,87.85,13.19,432.68,11.03,111.86,0,0,0
2023-03-24,chennai,59.19,27.18,62.99,71.34,22.27,418.2,10.38,52.41,0,0,0
2021-07-21,delhi,86.38,36.84,56.76,60.15,15.42,436.87,12.59,70.05,0,0,0
2023-04-09,delhi,42.04,33.83,53.69,61.85,11.95,441.82,11.34,36.62,0,1,0
2022-03-10,beijing,22.48,12.91,42.83,50.73,15.83,480.2,5.46,18.89,0,0,0
2020-12-26,kolkata,145.77,26.07,72.96,72.98,7.52,416.7,8.57,110.86,0,0,0
2021-12-12,california,99.99,16.25,53.44,54.3,18.88,404.3,6.76,84.33,0,0,0
2021-05-16,moscow,63.11,13.14,61.32,68.76,19.67,428.35,5.91,55.49,0,0,0
2022-02-28,beijing,18.25,12.22,44.62,53.49,22.28,480.77,5.89,15.47,0,0,0
2021-03-10,chennai,85.4,26.54,70.72,77.72,11.33,437.31,9.1,70.24,0,0,0
2024-03-17,kolkata,129.17,33.24,74.15,76.55,19.2,431.6,11.89,101.35,0,0,0
2022-10-19,gujarat,64.45,33.25,45.72,49.09,9.46,421.67,10.92,52.27,0,0,0
2022-10-04,gujarat,62.91,31.2,47.14,51.06,22.54,414.14,11.62,46.91,0,0,0
2024-08-08,florida,170.56,26.0,81.51,80.57,13.04,398.39,9.1,136.08,1,0,0
2025-01-09,shanghai,85.88,13.22,62.53,67.42,16.63,468.72,5.63,67.91,0,0,0
2023-10-26,texas,93.09,28.25,61.72,65.51,20.09,413.2,10.48,75.59,0,0,0
2021-07-21,kashmir,214.28,28.07,70.11,60.86,18.44,387.22,10.27,154.47,1,0,0
2023-08-01,kashmir,170.09,17.75,68.54,64.42,9.5,375.95,6.27,130.55,0,0,0
2024-04-12,kolkata,142.55,31.18,84.85,88.24,14.64,440.9,10.82,111.02,0,0,0
2025-01-19,moscow,84.31,4.28,59.87,64.29,24.72,417.62,3.76,73.79,0,0,0
2023-04-17,delhi,34.4,35.92,50.94,59.38,4.74,451.33,11.25,30.2,0,1,0
2021-04-18,florida,109.84,30.87,74.46,79.35,16.0,406.58,10.86,88.14,0,0,0
2021-06-22,chennai,76.07,36.72,69.86,77.81,17.14,436.63,12.73,54.55,0,0,0
2024-10-08,kashmir,191.37,12.8,68.76,62.03,19.38,388.0,5.78,153.08,0,0,0
2022-03-15,california,40.57,22.37,50.81,58.44,17.04,420.65,8.42,29.39,0,0,0
2025-08-27,mumbai,150.21,29.75,70.45,69.28,20.18,414.64,10.94,107.69,1,0,0
2021-02-15,newyork,94.83,10.48,63.83,67.93,11.87,404.09,4.33,72.42,0,0,0
2021-02-02,kolkata,124.3,24.68,79.26,83.54,16.74,427.14,9.08,108.66,0,0,0
2020-11-05,delhi,70.64,28.25,52.8,57.17,20.81,452.15,10.56,52.46,0,0,0
2025-07-19,delhi,65.85,38.58,51.9,56.65,12.02,444.48,12.78,53.67,0,0,0
2025-04-20,dubai,0.0,39.36,34.99,43.74,11.57,449.82,12.97,0.0,0,1,1
2024-05-25,texas,59.45,32.26,61.59,69.56,3.35,420.22,10.01,52.24,0,0,0
2024-01-12,kolkata,111.84,23.67,72.79,77.01,10.1,427.54,8.11,99.0,0,0,0
2025-03-05,kashmir,137.09,19.65,62.39,60.86,22.39,376.81,8.13,118.43,0,0,0
2023-02-01,florida,89.81,24.22,70.93,77.44,20.46,398.52,9.31,63.03,0,0,0
2021-09-29,karachi,39.99,30.74,64.65,75.81,18.27,432.34,11.05,31.45,0,1,0
2021-06-30,kashmir,176.21,24.14,61.87,55.31,12.73,370.94,8.51,152.16,0,0,0
2024-01-14,gujarat,24.66,32.78,49.95,59.35,15.81,444.17,11.42,18.31,0,1,0
2024-08-01,karachi,60.71,30.5,61.96,69.86,9.88,430.78,10.14,50.85,0,0,0
2022-11-20,mumbai,159.38,23.46,71.58,69.55,13.7,433.54,8.41,115.65,0,0,0
2025-08-07,kolkata,158.44,30.57,76.5,75.82,12.96,428.33,10.47,127.74,1,0,0
2023-07-09,florida,135.85,34.96,79.48,82.37,7.44,418.79,11.23,99.45,0,0,0
2023-08-16,gujarat,43.62,37.7,52.72,60.44,16.49,440.37,12.96,37.8,0,1,0
2022-05-03,beijing,45.08,18.79,41.84,46.66,13.61,479.13,7.0,36.69,0,0,0
2024-01-23,london,166.8,8.61,74.48,72.26,13.77,385.02,3.96,126.13,0,0,0
2023-03-14,kolkata,110.35,31.06,71.38,75.43,18.22,438.93,11.14,92.94,0,0,0
2023-01-25,moscow,74.22,2.3,63.29,69.83,19.15,417.31,2.61,62.7,0,0,0
2022-01-16,gujarat,8.93,27.87,42.35,51.82,13.17,431.25,9.68,6.43,0,0,0
2021-01-26,delhi,65.87,30.09,58.54,64.94,24.74,428.26,11.5,46.74,0,0,0
2025-04-18,mumbai,74.2,31.42,68.57,76.44,15.77,432.9,11.0,56.91,0,0,0
2025-03-26,chennai,53.84,30.26,70.03,80.81,17.35,435.96,10.81,45.6,0,0,0
2022-03-27,shanghai,67.6,17.79,68.69,77.41,20.58,461.35,7.39,59.12,0,0,0
2025-03-04,texas,57.36,24.32,62.1,70.45,14.43,404.75,8.74,42.33,0,0,0
2022-05-15,moscow,67.26,13.17,63.54,71.01,11.86,422.82,5.14,48.09,0,0,0
2025-09-14,dubai,63.17,35.94,42.66,45.43,21.09,431.83,12.89,56.53,0,0,1
2021-07-30,gujarat,37.74,37.84,46.85,53.84,20.45,450.54,13.4,31.59,0,1,0
2025-03-19,delhi,45.74,31.27,55.29,63.39,9.27,456.37,10.31,37.58,0,1,0
2022-01-07,london,129.73,11.77,73.71,75.92,13.87,383.09,4.92,112.53,0,0,0
2023-02-13,karachi,16.16,29.73,58.82,71.5,12.77,428.09,10.2,11.97,0,0,0
2025-07-17,karachi,46.91,34.51,58.76,67.58,12.79,435.4,11.63,34.82,0,1,0
2022-04-12,texas,62.34,30.52,60.32,67.6,19.3,402.78,11.08,55.87,0,0,0
2022-09-16,london,193.31,13.61,82.8,79.33,13.5,384.18,5.43,157.5,0,0,0
2024-03-21,beijing,39.05,13.81,50.11,57.76,16.73,494.06,5.82,31.55,0,0,0
2024-03-31,newyork,61.12,11.97,62.27,70.2,11.0,418.51,4.69,48.77,0,0,0
2023-05-20,chennai,53.56,33.34,71.07,82.15,4.33,427.15,10.44,43.4,0,0,0
2021-12-22,kashmir,201.5,9.01,75.73,69.48,19.41,370.8,4.64,154.37,0,0,0
2025-09-22,mumbai,186.57,25.1,75.69,71.29,14.05,423.29,8.93,163.85,1,0,0
2024-02-05,kolkata,128.1,27.96,77.19,80.47,12.16,422.76,9.6,101.09,0,0,0
2021-02-10,mumbai,97.3,21.58,70.68,76.18,8.9,428.04,7.37,75.57,0,0,0
2021-05-19,delhi,80.77,33.45,53.12,56.3,19.21,442.66,11.96,68.24,0,0,0
2024-03-24,london,128.0,7.27,72.65,74.82,24.41,381.39,4.62,114.43,0,0,0
2021-09-16,florida,134.07,26.59,73.41,75.01,16.58,402.34,9.63,103.07,0,0,0
2024-09-30,gujarat,82.52,32.22,51.82,54.46,10.41,424.63,10.71,73.25,0,0,0
2024-11-20,kashmir,192.69,13.22,71.56,65.36,14.34,369.6,5.4,140.32,0,0,0
2021-04-21,karachi,0.0,34.87,55.1,68.87,14.84,421.7,11.94,0.0,0,1,0
2025-04-02,kashmir,135.66,16.74,57.64,55.09,20.56,371.69,7.08,103.52,0,0,0
2022-11-28,moscow,132.09,5.31,73.45,75.3,5.29,412.22,2.12,105.97,0,0,0
2023-11-05,dubai,10.94,39.57,40.18,48.85,14.44,449.14,13.31,9.06,0,1,1
2022-07-10,florida,140.13,27.37,80.13,82.64,16.31,409.08,9.84,122.21,0,0,0
2024-02-08,kolkata,108.59,29.83,75.43,80.71,12.75,403.0,10.23,82.76,0,0,0
2025-01-05,newyork,79.38,9.5,67.15,74.01,19.13,404.39,4.76,56.79,0,0,0
2022-11-11,florida,140.79,17.35,76.11,77.54,19.25,402.23,7.13,114.38,0,0,0
2023-12-19,california,84.37,18.21,59.34,63.63,11.68,398.39,6.63,67.31,0,0,0
2024-01-26,beijing,51.75,9.37,47.29,52.64,23.39,483.89,5.15,41.07,0,0,0
2025-06-07,mumbai,128.66,35.19,74.49,77.03,20.52,428.9,12.61,113.89,0,0,0
2023-07-25,florida,128.12,30.01,77.06,80.3,20.04,420.92,11.01,111.67,0,0,0
2021-09-27,texas,100.43,30.89,62.87,66.03,20.57,422.82,11.32,84.45,0,0,0
2022-03-28,texas,72.87,30.81,64.07,70.97,8.32,406.32,10.07,62.12,0,0,0
2024-05-31,newyork,91.48,19.9,64.86,69.64,13.39,408.16,7.31,65.78,0,0,0
2023-07-22,gujarat,45.5,40.53,50.23,57.1,17.4,418.36,13.9,39.95,0,1,0
2023-04-18,newyork,84.69,19.0,61.05,65.73,11.78,391.89,6.88,73.37,0,0,0
2023-11-14,florida,171.53,23.84,82.21,81.32,12.57,400.29,8.41,148.72,0,0,0
2025-04-29,london,123.36,13.35,76.64,80.38,17.79,385.46,5.78,103.43,0,0,0
2022-04-29,dubai,14.0,42.75,38.24,46.05,11.22,443.57,13.95,12.46,0,1,1
2025-10-24,california,94.63,20.03,58.32,61.08,15.31,423.5,7.54,79.56,0,0,0
2021-05-04,karachi,2.78,34.28,54.82,68.18,16.63,450.15,11.95,2.37,0,1,0
2021-05-12,chennai,77.12,32.81,64.41,70.87,19.91,410.14,11.84,66.4,0,0,0
2025-04-06,kashmir,159.11,20.49,70.26,67.93,21.43,382.06,8.29,128.09,0,0,0
2024-06-24,moscow,94.8,13.39,65.14,69.58,20.24,416.8,6.04,82.74,0,0,0
2022-07-13,mumbai,128.15,31.83,75.69,78.59,26.67,427.8,12.22,106.7,0,0,0
2021-12-18,shanghai,99.13,11.03,70.19,75.34,5.19,474.04,3.83,73.02,0,0,0
2021-09-25,moscow,134.98,6.81,73.28,74.73,18.17,432.85,3.86,105.88,0,0,0
2023-02-02,london,135.16,12.06,75.21,77.12,13.06,377.54,4.93,95.7,0,0,0
2021-09-01,florida,167.97,25.89,88.48,89.6,10.95,411.87,8.86,143.63,1,0,0
2021-08-20,chennai,136.26,32.19,76.4,78.47,12.45,423.67,10.9,100.46,0,0,0
2023-03-19,kolkata,88.72,22.38,73.67,80.99,6.52,438.24,7.37,78.52,0,0,0
