Date,Region,Country,Rainfall_mm,Temperature_C,Soil_Moisture,Humidity_%,Wind_Speed_mps,CO2_ppm,Evaporation_mm_day,Rainfall_Lag_mm,Heat_Index,Drought_Index,Flood_Potential,Extreme_Event,Flood_Risk,Drought_Risk,Heatwave_Risk,Month,Year,Season,Temperature_Anomaly,Rainfall_Anomaly,Climate_Risk_Score
2020-12-29,guangzhou,China,130.94,15.44,73.88,80.47,12.42,461.11,6.43,84.45,19.46,0.0,130.94,0,0,0,0,12,2020,Winter,-9.616130434782614,-38.12621739130441,0.0
2024-03-08,lahore,Pakistan,62.39,24.62,48.98,65.75,17.31,459.81,9.27,57.45,27.9,4.73,71.62,0,0,0,0,3,2024,Spring,-4.376894736842104,5.359473684210528,0.0
2019-09-01,novosibirsk,Russia,30.97,4.55,46.88,66.86,15.41,409.21,1.93,22.65,7.89,35.6,30.97,0,0,0,0,9,2019,Autumn,2.211407766990291,-37.30281553398059,0.0
2025-04-22,mumbai,India,90.56,34.34,57.88,72.52,12.31,420.13,9.25,82.68,37.97,0.0,119.24,0,0,0,0,4,2025,Spring,4.351400966183583,-92.40946859903377,0.0
2023-09-30,manchester,UK,88.38,14.23,65.24,80.91,9.97,404.0,5.98,72.6,18.28,0.0,88.38,0,0,0,0,9,2023,Autumn,3.594905660377357,-84.23113207547169,0.0
2023-01-28,chennai,India,46.08,26.07,49.18,73.81,7.04,425.68,6.21,36.31,29.76,17.02,58.21,0,0,0,0,1,2023,Winter,-6.2128712871287135,-96.91767326732672,0.0
2024-02-08,gujarat,India,5.41,31.28,31.97,46.35,7.05,483.21,8.31,4.92,33.59,71.42,27.96,0,0,1,0,2,2024,Winter,-4.209687499999994,-56.74580357142857,33.333333333333336
2025-07-15,california,USA,96.54,28.19,51.38,60.66,19.58,441.65,9.76,60.51,31.22,0.0,112.91,0,0,0,0,7,2025,Summer,5.639646464646468,14.365656565656565,0.0
2021-03-01,kashmir,India,141.82,10.71,48.57,67.6,14.35,407.36,3.52,85.69,14.09,0.0,141.82,0,0,0,0,3,2021,Spring,-8.272615384615385,-110.70379487179488,0.0
2016-03-26,guangzhou,China,236.08,20.49,66.96,81.21,22.62,485.86,9.27,223.2,24.55,0.0,237.06,0,1,0,0,3,2016,Spring,-4.566130434782615,67.0137826086956,33.333333333333336
2025-09-21,dubai,UAE,0.0,44.28,35.94,48.49,17.85,470.02,13.61,0.0,46.7,75.75,48.55,0,0,1,1,9,2025,Autumn,4.897110091743116,-18.68912844036697,66.66666666666667
2021-09-11,edinburgh,UK,122.86,12.24,61.19,75.72,14.88,400.03,5.46,83.66,16.03,0.0,122.86,0,0,0,0,9,2021,Autumn,2.7404629629629635,-34.60537037037038,0.0
2019-09-23,texas,USA,34.23,29.36,46.07,69.26,12.55,405.84,10.63,28.74,32.83,31.14,52.96,0,0,0,0,9,2019,Autumn,0.6891244239631327,-42.38368663594469,0.0
2025-02-09,mumbai,India,94.54,23.27,55.36,74.79,15.96,445.74,7.05,81.47,27.01,0.0,101.08,0,0,0,0,2,2025,Winter,-6.718599033816421,-88.42946859903377,0.0
2021-05-24,islamabad,Pakistan,146.32,29.41,52.11,54.47,10.28,433.74,6.4,106.01,32.13,0.0,165.14,0,0,0,0,5,2021,Spring,4.015022624434387,59.997782805429864,0.0
2018-11-06,karachi,Pakistan,0.0,26.56,46.07,70.53,12.68,449.58,8.13,0.0,30.09,64.73,13.13,0,0,0,0,11,2018,Autumn,-4.4038009049773805,-38.530497737556566,0.0
2024-11-26,stpetersburg,Russia,44.33,1.62,55.88,83.53,8.01,438.01,3.89,31.88,5.8,13.91,44.33,0,0,0,0,11,2024,Autumn,-4.749205607476634,-49.59934579439252,0.0
2019-04-22,kolkata,India,118.9,34.58,60.07,73.97,13.43,442.64,10.08,109.61,38.28,0.0,148.06,0,0,0,0,4,2019,Spring,4.353211009174313,-79.01862385321098,0.0
2023-11-20,texas,USA,54.95,19.85,53.0,63.86,11.68,441.77,6.99,44.72,23.04,13.13,54.95,0,0,0,0,11,2023,Autumn,-8.820875576036865,-21.663686635944686,0.0
2018-04-25,chennai,India,81.17,33.5,63.1,79.85,11.53,453.82,8.97,67.81,37.5,0.0,108.18,0,0,0,0,4,2018,Spring,1.2171287128712862,-61.827673267326716,0.0
2016-09-21,texas,USA,54.58,23.0,46.97,54.97,8.21,418.29,8.35,47.11,25.75,17.93,60.58,0,0,0,0,9,2016,Autumn,-5.670875576036867,-22.03368663594469,0.0
2022-04-16,guangzhou,China,225.69,26.34,68.58,74.14,13.61,496.66,8.78,205.4,30.04,0.0,238.36,0,1,0,0,4,2022,Spring,1.2838695652173868,56.62378260869559,33.333333333333336
2021-11-29,texas,USA,48.74,18.93,45.75,57.44,10.86,434.2,5.58,40.15,21.81,22.54,48.74,0,0,0,0,11,2021,Autumn,-9.740875576036867,-27.873686635944686,0.0
2019-10-03,dubai,UAE,13.19,31.07,28.95,42.07,12.59,468.79,9.74,8.97,33.17,65.77,35.33,0,0,0,0,10,2019,Autumn,-8.312889908256885,-5.499128440366972,0.0
2016-08-26,manchester,UK,104.07,13.59,61.6,78.94,15.26,382.76,5.78,98.57,17.53,0.0,104.07,0,0,0,0,8,2016,Summer,2.9549056603773565,-68.5411320754717,0.0
2016-03-09,texas,USA,149.1,25.73,54.04,59.29,13.05,432.22,7.58,98.26,28.69,0.0,160.56,0,0,0,0,3,2016,Spring,-2.9408755760368663,72.4863133640553,0.0
2021-11-28,mumbai,India,118.07,24.05,71.98,78.38,16.13,433.34,7.55,103.83,27.97,0.0,126.17,0,0,0,0,11,2021,Autumn,-5.93859903381642,-64.89946859903378,0.0
2024-06-30,kashmir,India,381.02,24.95,62.78,60.57,12.68,394.77,7.98,345.15,27.98,0.0,390.92,0,1,0,0,6,2024,Summer,5.9673846153846135,128.4962051282051,33.333333333333336
2023-01-02,chennai,India,69.57,20.44,70.67,75.83,16.44,433.34,8.18,60.03,24.23,0.0,70.45,0,0,0,0,1,2023,Winter,-11.842871287128713,-73.42767326732672,0.0
2018-05-14,kashmir,India,136.96,25.45,52.99,63.34,6.78,381.37,8.51,116.13,28.62,0.0,147.86,0,0,0,0,5,2018,Spring,6.4673846153846135,-115.56379487179487,0.0
2024-05-12,delhi,India,45.36,44.03,47.57,58.02,9.65,477.29,11.35,42.56,46.93,25.63,93.43,0,0,0,1,5,2024,Spring,11.10356097560976,-55.930634146341475,33.333333333333336
2020-06-05,guangzhou,China,218.75,29.74,78.65,83.41,19.59,482.92,12.01,151.92,33.92,0.0,238.24,0,1,0,0,6,2020,Summer,4.683869565217385,49.683782608695594,33.333333333333336
2018-09-03,kashmir,India,494.22,21.86,85.37,74.48,4.99,363.65,6.46,456.85,25.59,0.0,497.95,0,1,0,0,9,2018,Autumn,2.8773846153846137,241.69620512820515,33.333333333333336
2020-06-16,kolkata,India,221.3,43.89,66.21,85.73,11.89,427.52,11.36,199.47,48.18,0.0,269.09,0,1,0,1,6,2020,Summer,13.663211009174315,23.381376146789023,66.66666666666667
2023-08-07,shanghai,China,125.86,24.07,56.96,73.97,10.47,494.78,6.24,99.33,27.76,0.0,133.99,0,0,0,0,8,2023,Summer,5.595348837209304,6.398325581395355,0.0
2020-11-22,abudhabi,UAE,0.0,29.18,27.85,46.36,15.4,465.18,9.81,0.0,31.5,76.82,18.37,0,0,1,0,11,2020,Autumn,-8.441386138613865,-15.491633663366336,33.333333333333336
2019-09-06,guangzhou,China,115.99,26.11,57.14,75.03,12.74,484.98,9.76,70.9,29.86,0.0,128.21,0,0,0,0,9,2019,Autumn,1.0538695652173864,-53.07621739130441,0.0
2020-10-08,newyork,USA,25.74,8.41,47.02,71.92,8.17,433.91,3.73,16.91,12.0,38.3,25.74,0,0,0,0,10,2020,Autumn,-7.3848792270531405,-93.55487922705314,0.0
2019-09-23,california,USA,28.5,17.98,37.89,61.62,17.84,428.2,7.42,19.79,21.06,40.68,28.5,0,0,0,0,9,2019,Autumn,-4.570353535353533,-53.67434343434344,0.0
2018-10-11,newyork,USA,87.2,17.68,56.44,70.66,10.76,397.17,5.59,80.97,21.21,0.0,87.2,0,0,0,0,10,2018,Autumn,1.885120772946859,-32.09487922705313,0.0
2018-02-05,abudhabi,UAE,10.69,32.42,45.11,45.11,12.35,456.18,9.69,7.06,34.68,66.75,35.54,0,0,1,0,2,2018,Winter,-5.201386138613863,-4.801633663366337,33.333333333333336
2021-08-01,beijing,China,75.05,17.65,42.67,55.51,14.73,505.29,7.07,46.3,20.43,0.0,75.05,0,0,0,0,8,2021,Summer,3.405202020202017,16.84070707070707,0.0
2019-01-24,newyork,USA,78.74,13.4,46.85,62.28,9.92,434.36,4.92,67.93,16.52,0.0,78.74,0,0,0,0,1,2019,Winter,-2.3948792270531403,-40.554879227053135,0.0
2020-09-15,london,UK,103.34,18.48,65.27,79.93,11.12,418.24,4.85,65.12,22.48,0.0,103.34,0,0,0,0,9,2020,Autumn,5.845870646766169,-44.287810945273634,0.0
2020-03-24,beijing,China,89.0,13.9,56.13,55.44,13.35,486.46,6.15,64.26,16.67,0.0,89.0,0,0,0,0,3,2020,Spring,-0.3447979797979812,30.79070707070707,0.0
2024-11-19,dubai,UAE,2.49,31.21,28.37,51.75,13.31,487.88,9.02,1.69,33.8,71.64,24.9,0,0,1,0,11,2024,Autumn,-8.172889908256884,-16.19912844036697,33.333333333333336
2021-09-21,novosibirsk,Russia,56.09,1.65,51.26,66.17,7.51,422.04,2.37,41.35,4.96,10.82,56.09,0,0,0,0,9,2021,Autumn,-0.6885922330097087,-12.182815533980587,0.0
2019-04-25,florida,USA,217.23,29.07,66.44,82.71,13.59,411.52,9.49,147.12,33.2,0.0,235.37,0,1,0,0,4,2019,Spring,2.913333333333334,92.24849999999999,33.333333333333336
2020-05-22,delhi,India,26.79,40.81,54.9,59.76,8.14,447.13,11.26,17.4,43.8,43.33,68.42,0,0,1,0,5,2020,Spring,7.883560975609761,-74.50063414634147,33.333333333333336
2019-12-17,moscow,Russia,70.37,5.16,60.6,76.46,14.03,417.75,2.56,64.67,8.98,0.0,70.37,0,0,0,0,12,2019,Winter,-2.8467487684729065,-17.80812807881773,0.0
2017-11-22,edinburgh,UK,114.01,6.56,61.72,71.62,17.87,389.91,4.81,75.66,10.14,0.0,114.01,0,0,0,0,11,2017,Autumn,-2.939537037037037,-43.455370370370375,0.0
2022-02-09,gujarat,India,31.96,25.68,36.22,58.36,16.99,460.74,10.62,19.93,28.6,38.86,43.32,0,0,0,0,2,2022,Winter,-9.809687499999995,-30.19580357142857,0.0
2024-08-04,guangzhou,China,125.75,30.22,76.61,85.33,1.56,507.71,7.61,86.55,34.48,0.0,146.18,0,0,0,0,8,2024,Summer,5.163869565217386,-43.316217391304406,0.0
2021-01-12,delhi,India,38.09,24.19,51.43,59.22,10.86,471.33,7.68,23.44,27.15,32.3,46.47,0,0,0,0,1,2021,Winter,-8.73643902439024,-63.20063414634147,0.0
2018-04-07,london,UK,220.41,16.0,78.87,73.58,4.04,374.82,4.64,146.17,19.68,0.0,220.41,0,1,0,0,4,2018,Spring,3.3658706467661688,72.78218905472636,33.333333333333336
2025-01-29,dubai,UAE,41.54,29.63,37.46,48.76,9.77,475.21,9.14,28.95,32.07,34.08,60.8,0,0,0,0,1,2025,Winter,-9.752889908256886,22.850871559633028,0.0
2018-07-19,abudhabi,UAE,9.08,47.6,29.55,47.43,9.41,444.8,12.72,5.86,49.98,67.21,64.29,0,0,1,1,7,2018,Summer,9.978613861386137,-6.411633663366336,66.66666666666667
2023-07-09,abudhabi,UAE,0.0,43.43,32.62,48.86,16.63,466.68,13.86,0.0,45.88,75.57,46.87,0,0,1,1,7,2023,Summer,5.808613861386135,-15.491633663366336,66.66666666666667
2022-03-18,novosibirsk,Russia,90.09,-2.49,56.84,64.79,10.42,423.46,0.83,64.36,0.75,0.0,90.09,0,0,0,0,3,2022,Spring,-4.828592233009709,21.817184466019413,0.0
2018-05-30,kolkata,India,138.33,36.52,65.87,74.49,10.6,433.15,9.05,111.53,40.24,0.0,171.37,0,0,0,0,5,2018,Spring,6.293211009174318,-59.588623853210976,0.0
2020-02-08,abudhabi,UAE,4.36,30.89,35.04,46.47,6.78,459.74,8.43,2.95,33.22,72.4,26.15,0,0,1,0,2,2020,Winter,-6.731386138613864,-11.131633663366337,33.333333333333336
2025-03-24,shanghai,China,138.34,16.74,49.57,67.9,17.39,500.41,6.7,127.53,20.14,0.0,138.34,0,0,0,0,3,2025,Spring,-1.7346511627906978,18.87832558139536,0.0
2017-02-01,chennai,India,72.83,24.01,63.06,74.83,13.74,425.91,9.65,51.48,27.75,0.0,80.84,0,0,0,0,2,2017,Winter,-8.272871287128712,-70.16767326732672,0.0
2018-02-02,islamabad,Pakistan,135.95,26.43,54.32,60.11,8.72,424.53,8.86,117.32,29.43,0.0,148.8,0,0,0,0,2,2018,Winter,1.0350226244343865,49.62778280542986,0.0
2023-07-25,kolkata,India,384.87,37.91,84.42,75.48,9.5,435.18,11.96,346.36,41.68,0.0,420.69,0,1,0,0,7,2023,Summer,7.683211009174311,186.95137614678902,33.333333333333336
2016-09-24,stpetersburg,Russia,27.54,6.0,60.73,84.65,8.14,416.47,2.75,23.3,10.24,30.13,27.54,0,0,0,0,9,2016,Autumn,-0.36920560747663433,-66.38934579439251,0.0
2017-02-05,kolkata,India,98.93,28.86,65.96,85.26,18.08,439.13,9.43,78.33,33.13,0.0,116.66,0,0,0,0,2,2017,Winter,-1.366788990825686,-98.98862385321098,0.0
2020-11-10,california,USA,71.01,10.83,59.98,66.8,13.53,408.84,4.9,58.13,14.17,0.0,71.01,0,0,0,0,11,2020,Autumn,-11.720353535353533,-11.164343434343436,0.0
2017-05-27,mumbai,India,104.21,40.86,64.24,81.25,11.46,424.44,11.87,87.64,44.92,0.0,145.92,0,0,0,0,5,2017,Spring,10.871400966183579,-78.75946859903378,0.0
2018-01-08,kashmir,India,112.88,12.24,52.58,64.43,11.31,388.82,3.17,77.35,15.46,0.0,112.88,0,0,0,0,1,2018,Winter,-6.742615384615386,-139.64379487179488,0.0
2022-06-28,edinburgh,UK,208.72,18.7,79.91,83.97,11.72,400.98,6.57,168.72,22.9,0.0,208.72,0,1,0,0,6,2022,Summer,9.200462962962963,51.25462962962962,33.333333333333336
2018-03-16,beijing,China,116.58,12.0,57.35,51.14,14.89,482.78,4.25,93.2,14.56,0.0,116.58,0,0,0,0,3,2018,Spring,-2.2447979797979816,58.37070707070707,0.0
2021-08-12,islamabad,Pakistan,99.5,31.05,53.66,58.84,14.15,447.27,11.67,61.83,33.99,0.0,121.61,0,0,0,0,8,2021,Summer,5.6550226244343875,13.177782805429871,0.0
2017-02-28,gujarat,India,20.0,25.51,40.4,54.6,11.82,446.37,7.99,16.94,28.24,52.7,31.03,0,0,0,0,2,2017,Winter,-9.979687499999994,-42.15580357142857,0.0
2020-01-23,florida,USA,104.19,20.57,61.74,83.35,8.07,421.9,6.23,87.52,24.74,0.0,105.33,0,0,0,0,1,2020,Winter,-5.586666666666666,-20.7915,0.0
2023-02-14,newyork,USA,122.43,12.72,51.28,61.17,11.88,409.76,5.48,80.17,15.78,0.0,122.43,0,0,0,0,2,2023,Winter,-3.07487922705314,3.135120772946877,0.0
2019-12-26,chennai,India,66.13,23.56,60.83,80.35,17.81,429.12,8.21,52.5,27.58,0.0,73.26,0,0,0,0,12,2019,Winter,-8.722871287128715,-76.86767326732672,0.0
2017-11-04,stpetersburg,Russia,69.68,1.96,57.45,72.82,17.6,405.54,2.07,47.12,5.6,0.0,69.68,0,0,0,0,11,2017,Autumn,-4.409205607476634,-24.24934579439251,0.0
2023-10-05,kashmir,India,194.89,13.96,69.86,75.96,5.04,388.18,3.85,126.54,17.76,0.0,194.89,0,1,0,0,10,2023,Autumn,-5.022615384615385,-57.63379487179489,33.333333333333336
2016-02-01,kolkata,India,115.12,25.01,77.14,84.06,13.29,452.41,8.41,99.88,29.22,0.0,125.15,0,0,0,0,2,2016,Winter,-5.216788990825684,-82.79862385321098,0.0
2023-07-14,california,USA,94.53,28.54,57.02,61.59,0.87,419.15,7.18,67.51,31.62,0.0,111.62,0,0,0,0,7,2023,Summer,5.989646464646466,12.35565656565656,0.0
2016-12-03,gujarat,India,49.98,28.5,34.53,48.02,12.09,431.3,8.6,30.65,30.9,26.02,66.98,0,0,0,0,12,2016,Winter,-6.989687499999995,-12.175803571428574,0.0
2024-07-14,california,USA,105.89,31.12,54.88,68.74,22.01,449.33,11.11,74.75,34.55,0.0,128.12,0,0,0,0,7,2024,Summer,8.569646464646468,23.71565656565656,0.0
2025-03-25,texas,USA,96.68,26.24,43.45,62.8,17.88,448.52,10.77,70.24,29.38,0.0,109.16,0,0,0,0,3,2025,Spring,-2.4308755760368683,20.06631336405532,0.0
2023-06-21,california,USA,88.51,28.88,50.59,54.24,17.74,421.75,10.9,73.5,31.59,0.0,106.26,0,0,0,0,6,2023,Summer,6.329646464646466,6.3356565656565635,0.0
2018-09-17,moscow,Russia,68.12,8.93,57.66,64.36,9.11,440.14,3.79,59.7,12.15,0.0,68.12,0,0,0,0,9,2018,Autumn,0.9232512315270931,-20.05812807881773,0.0
2020-07-18,novosibirsk,Russia,51.35,11.47,54.61,65.65,14.36,408.46,5.58,39.15,14.75,15.83,51.35,0,0,0,0,7,2020,Summer,9.131407766990293,-16.92281553398059,0.0
2023-05-23,chennai,India,79.59,35.83,58.13,79.97,7.33,448.58,10.34,61.75,39.83,0.0,111.24,0,0,0,0,5,2023,Spring,3.5471287128712845,-63.407673267326714,0.0
2016-10-18,karachi,Pakistan,0.0,25.66,47.28,77.75,5.47,449.5,7.96,0.0,29.55,61.12,11.33,0,0,0,0,10,2016,Autumn,-5.303800904977379,-38.530497737556566,0.0
2024-04-04,chennai,India,76.33,36.1,68.94,78.05,9.99,433.5,11.06,69.41,40.0,0.0,108.53,0,0,0,0,4,2024,Spring,3.8171287128712876,-66.66767326732672,0.0
2016-07-08,gujarat,India,107.05,38.32,44.56,55.82,17.29,435.5,12.91,98.99,41.11,0.0,143.7,0,0,0,0,7,2016,Summer,2.830312500000005,44.894196428571426,0.0
2022-10-29,moscow,Russia,1.87,4.85,46.88,58.93,15.37,445.68,2.58,13.55,2.8,51.87,18.66,2,0,1,0,10,2022,Autumn,-3.156748768472907,-86.30812807881773,33.333333333333336
2023-12-06,delhi,India,62.88,18.62,54.07,62.91,10.36,451.94,7.23,43.46,21.77,5.67,62.88,0,0,0,0,12,2023,Winter,-14.30643902439024,-38.41063414634147,0.0
2025-09-09,abudhabi,UAE,18.95,39.0,30.11,48.61,5.92,479.74,10.35,16.44,41.43,56.74,56.95,0,0,1,0,9,2025,Autumn,1.3786138613861354,3.458366336633663,33.333333333333336
2016-04-26,delhi,India,34.36,36.64,43.44,59.05,18.9,441.56,12.17,27.27,39.6,36.11,67.65,0,0,0,0,4,2016,Spring,3.7135609756097594,-66.93063414634148,0.0
2016-07-03,beijing,China,327.05,25.31,45.3,48.77,10.96,481.58,6.22,92.15,27.75,0.0,119.64,1,1,0,0,7,2016,Summer,11.065202020202017,268.8407070707071,33.333333333333336
2018-06-05,texas,USA,107.73,31.91,54.03,70.49,7.56,408.93,9.4,73.92,35.43,0.0,131.54,0,0,0,0,6,2018,Summer,3.2391244239631334,31.116313364055316,0.0
2019-06-24,abudhabi,UAE,0.0,45.7,33.77,51.9,17.71,456.25,11.46,0.0,48.3,74.05,51.41,0,0,1,1,6,2019,Summer,8.078613861386138,-15.491633663366336,66.66666666666667
2017-07-28,london,UK,155.76,18.51,67.99,71.36,14.2,391.99,7.22,118.23,22.08,0.0,155.76,0,0,0,0,7,2017,Summer,5.87587064676617,8.132189054726354,0.0
2020-03-22,guangzhou,China,233.38,25.08,78.45,77.69,12.0,470.46,7.26,145.62,28.97,0.0,243.55,0,1,0,0,3,2020,Spring,0.023869565217385258,64.31378260869559,33.333333333333336
2024-01-12,lahore,Pakistan,67.7,20.4,41.39,62.46,19.28,477.19,8.01,44.32,23.53,1.06,68.51,0,0,0,0,1,2024,Winter,-8.596894736842106,10.66947368421053,0.0
2022-08-06,lahore,Pakistan,45.03,32.43,41.66,67.04,17.24,452.45,11.58,40.81,35.78,21.45,69.89,0,0,0,0,8,2022,Summer,3.433105263157895,-12.000526315789472,0.0
2020-09-06,manchester,UK,130.37,10.96,68.08,83.65,9.52,389.89,4.67,78.97,15.14,0.0,130.37,0,0,0,0,9,2020,Autumn,0.32490566037735746,-42.24113207547168,0.0
2024-10-16,dubai,UAE,27.43,35.14,28.22,43.96,16.28,478.59,10.55,21.3,37.33,50.59,57.7,0,0,1,0,10,2024,Autumn,-4.242889908256885,8.740871559633028,33.333333333333336
2019-04-11,stpetersburg,Russia,149.76,10.61,56.27,75.66,12.54,432.39,4.94,125.14,14.39,0.0,149.76,0,0,0,0,4,2019,Spring,4.240794392523365,55.83065420560747,0.0
2024-01-08,california,USA,49.33,18.57,38.28,53.74,6.76,451.76,3.91,33.31,21.26,23.8,49.33,0,0,0,0,1,2024,Winter,-3.980353535353533,-32.84434343434344,0.0
2025-06-29,mumbai,India,279.39,40.63,71.3,70.13,7.41,455.84,14.07,258.05,44.14,0.0,320.66,0,1,0,0,6,2025,Summer,10.641400966183582,96.42053140096621,33.333333333333336
2018-08-28,guangzhou,China,124.16,27.13,63.8,76.77,14.23,451.84,9.6,114.52,30.97,0.0,138.43,0,0,0,0,8,2018,Summer,2.073869565217386,-44.90621739130441,0.0
2024-06-27,gujarat,India,111.2,44.07,55.1,57.52,2.48,465.26,10.77,82.09,46.95,0.0,159.34,0,0,0,1,6,2024,Summer,8.580312500000005,49.04419642857143,33.333333333333336
2016-09-21,newyork,USA,21.87,16.12,52.44,70.47,3.92,414.44,5.14,18.68,19.65,42.9,21.87,0,0,0,0,9,2016,Autumn,0.32512077294686037,-97.42487922705313,0.0
2018-10-11,novosibirsk,Russia,46.29,0.13,61.62,70.75,21.59,418.16,3.8,43.92,3.67,18.33,46.29,0,0,0,0,10,2018,Autumn,-2.2085922330097087,-21.98281553398059,0.0
2022-03-17,edinburgh,UK,208.24,7.53,75.48,83.38,6.97,388.02,3.69,125.43,11.7,0.0,208.24,0,1,0,0,3,2022,Spring,-1.9695370370370364,50.77462962962963,33.333333333333336
2016-03-05,dubai,UAE,17.72,34.45,28.68,40.42,17.89,463.86,12.62,16.53,36.47,62.07,46.62,0,0,1,0,3,2016,Spring,-4.9328899082568824,-0.9691284403669727,33.333333333333336
2023-08-21,florida,USA,110.61,29.34,72.61,82.26,14.55,413.63,11.07,92.84,33.45,0.0,129.28,0,0,0,0,8,2023,Summer,3.1833333333333336,-14.371499999999997,0.0
2021-09-02,edinburgh,UK,160.89,9.94,72.94,83.5,5.73,373.63,3.5,99.21,14.11,0.0,160.89,0,0,0,0,9,2021,Autumn,0.44046296296296283,3.4246296296296066,0.0
2021-06-27,edinburgh,UK,217.5,22.8,64.34,72.18,15.29,403.25,7.58,176.01,26.41,0.0,223.1,0,1,0,0,6,2021,Summer,13.300462962962964,60.03462962962962,33.333333333333336
2025-08-05,novosibirsk,Russia,58.9,5.76,51.4,68.68,11.48,419.85,3.13,55.0,9.2,6.76,58.9,0,0,0,0,8,2025,Summer,3.421407766990291,-9.372815533980592,0.0
2021-05-06,moscow,Russia,127.98,15.19,72.38,72.15,10.18,442.18,6.37,86.45,18.8,0.0,127.98,0,0,0,0,5,2021,Spring,7.183251231527093,39.80187192118227,0.0
2025-08-31,edinburgh,UK,122.0,13.47,66.85,81.32,7.49,429.95,4.89,102.51,17.54,0.0,122.0,0,0,0,0,8,2025,Summer,3.970462962962964,-35.46537037037038,0.0
2019-08-03,gujarat,India,147.92,42.41,43.73,55.76,18.4,466.59,13.2,123.97,45.2,0.0,192.74,0,1,0,1,8,2019,Summer,6.920312500000001,85.76419642857141,66.66666666666667
2022-12-22,abudhabi,UAE,9.6,34.06,47.84,57.48,13.51,462.38,10.16,7.61,36.93,61.66,37.72,0,0,1,0,12,2022,Winter,-3.5613861386138623,-5.891633663366337,33.333333333333336
2025-01-24,california,USA,65.4,15.85,47.63,66.22,17.56,435.63,7.52,42.13,19.16,1.49,65.4,0,0,0,0,1,2025,Winter,-6.700353535353534,-16.774343434343436,0.0
2021-08-03,kolkata,India,383.63,41.98,80.32,78.2,11.51,434.84,10.77,299.22,45.89,0.0,427.59,0,1,0,1,8,2021,Summer,11.753211009174311,185.711376146789,66.66666666666667
2019-08-05,karachi,Pakistan,62.11,33.63,57.35,70.36,8.68,471.57,10.27,44.31,37.15,2.71,89.37,0,0,0,0,8,2019,Summer,2.6661990950226233,23.579502262443434,0.0
2017-06-22,karachi,Pakistan,33.9,41.59,48.66,62.28,7.02,448.46,10.78,27.77,44.7,34.96,77.07,0,0,0,0,6,2017,Summer,10.626199095022624,-4.630497737556567,0.0
2016-03-16,chennai,India,96.96,31.05,63.95,74.95,6.72,428.57,11.87,86.45,34.8,0.0,119.06,0,0,0,0,3,2016,Spring,-1.232871287128713,-46.037673267326724,0.0
2023-06-23,delhi,India,118.61,40.88,52.5,60.5,16.89,469.08,12.84,75.78,43.9,0.0,160.36,0,0,0,0,6,2023,Summer,7.953560975609761,17.319365853658525,0.0
2023-12-10,islamabad,Pakistan,76.72,19.24,53.0,59.4,17.74,431.13,8.37,59.98,22.21,0.0,76.72,0,0,0,0,12,2023,Winter,-6.154977375565615,-9.60221719457013,0.0
2022-05-18,kashmir,India,154.34,24.93,60.97,74.66,16.27,410.17,8.02,129.33,28.67,0.0,164.21,0,0,0,0,5,2022,Spring,5.947384615384614,-98.18379487179487,0.0
2017-06-27,karachi,Pakistan,26.31,40.12,49.93,69.02,13.8,431.06,13.5,17.43,43.57,39.18,66.56,0,0,1,0,6,2017,Summer,9.156199095022618,-12.220497737556567,33.333333333333336
2024-12-27,london,UK,86.98,2.16,61.42,76.71,19.97,423.82,3.69,54.48,6.0,0.0,86.98,0,0,0,0,12,2024,Winter,-10.474129353233831,-60.64781094527363,0.0
2022-04-14,california,USA,121.46,24.67,48.5,60.35,12.54,407.83,7.89,95.7,27.68,0.0,130.79,0,0,0,0,4,2022,Spring,2.1196464646464683,39.28565656565655,0.0
2016-09-11,edinburgh,UK,300.42,16.66,68.83,78.83,11.04,394.07,6.59,80.58,20.6,0.0,100.14,1,1,0,0,9,2016,Autumn,7.1604629629629635,142.95462962962964,33.333333333333336
2018-05-03,edinburgh,UK,241.81,18.72,72.87,78.68,11.03,373.03,5.51,194.8,22.65,0.0,241.81,0,1,0,0,5,2018,Spring,9.220462962962962,84.34462962962962,33.333333333333336
2018-06-01,lahore,Pakistan,122.69,35.93,57.36,71.01,14.02,448.17,11.85,79.24,39.48,0.0,154.55,0,0,0,0,6,2018,Summer,6.933105263157895,65.65947368421052,0.0
2017-04-11,chennai,India,88.22,43.67,69.53,59.64,16.27,440.76,10.28,80.63,39.93,0.0,119.57,3,0,0,1,4,2017,Spring,11.387128712871288,-54.77767326732672,33.333333333333336
2022-12-22,delhi,India,38.19,20.2,45.49,66.58,15.62,465.13,7.14,29.73,23.53,28.52,38.59,0,0,0,0,12,2022,Winter,-12.726439024390242,-63.10063414634148,0.0
2016-01-27,stpetersburg,Russia,94.54,-2.47,63.05,77.37,17.37,401.08,1.64,78.85,1.4,0.0,94.54,0,0,0,0,1,2016,Winter,-8.839205607476634,0.6106542056074886,0.0
2016-10-09,california,USA,53.57,16.08,56.13,67.48,15.69,404.35,5.08,48.49,19.45,12.69,53.57,0,0,0,0,10,2016,Autumn,-6.470353535353535,-28.60434343434344,0.0
2024-07-29,newyork,USA,118.88,23.42,59.66,62.47,19.24,434.67,10.33,106.57,26.55,0.0,125.73,0,0,0,0,7,2024,Summer,7.625120772946861,-0.4148792270531345,0.0
