Region,Temperature_C,Rainfall_mm,Humidity_%,CO2_ppm,Flood_Risk,Drought_Risk,Heatwave_Risk,Date
novosibirsk,2.99,92.98,64.08,415.08,0,0,0,2016-04
novosibirsk,7.82,72.73,72.75,411.67,0,0,0,2016-05
novosibirsk,7.89,68.33,67.81,433.0,0,0,0,2016-06
novosibirsk,12.09,77.48,58.36,419.3,0,0,0,2016-07
novosibirsk,3.06,59.12,68.75,423.59,0,0,0,2016-08
novosibirsk,-0.64,116.12,66.805,414.14,0,0,0,2016-09
novosibirsk,-1.6800000000000002,30.56,67.745,426.355,0,0,0,2016-10
novosibirsk,-5.4399999999999995,91.59,57.965,415.17499999999995,0,0,0,2016-11
novosibirsk,-0.505,86.27000000000001,66.14,413.79999999999995,0,0,0,2016-12
novosibirsk,-6.9975000000000005,259.7,63.53,413.97749999999996,0,0,0,2017-01
novosibirsk,-1.68,155.85,61.63333333333333,422.00333333333333,0,1,0,2017-02
novosibirsk,0.55,357.75,66.8,428.9825,0,0,0,2017-03
novosibirsk,1.92,99.91,67.58,409.08,0,0,0,2017-04
novosibirsk,6.7,103.74,54.59,411.13,0,0,0,2017-05
novosibirsk,12.82,196.78,63.645,424.955,0,0,0,2017-06
novosibirsk,9.06,98.1,65.205,417.355,0,0,0,2017-08
novosibirsk,3.2800000000000002,146.15,63.125,419.05,0,0,0,2017-09
novosibirsk,-0.7150000000000001,98.96000000000001,61.095,411.90999999999997,0,0,0,2017-10
novosibirsk,-7.876666666666666,134.97,62.376666666666665,418.14000000000004,0,0,0,2017-12
novosibirsk,-3.5,79.49,69.88,412.95,0,0,0,2018-01
novosibirsk,-2.203333333333333,286.08000000000004,61.93666666666667,424.17,0,0,0,2018-02
novosibirsk,1.79,243.99,61.53,414.47333333333336,0,0,0,2018-03
novosibirsk,5.71,136.72,72.76,426.92,0,0,0,2018-04
novosibirsk,12.63,128.08,66.1,396.09,0,0,0,2018-05
novosibirsk,9.83,100.0,60.53,412.71,0,0,0,2018-06
novosibirsk,4.08,63.37,63.26,428.51,0,0,0,2018-08
novosibirsk,6.09,71.57,64.4,395.77,0,0,0,2018-09
novosibirsk,-2.443333333333333,246.69,66.2,421.56666666666666,1,0,0,2018-10
novosibirsk,-4.506,241.26,65.41,419.554,0,0,0,2018-11
novosibirsk,-6.209999999999999,102.21000000000001,68.13499999999999,421.31,0,0,0,2018-12
novosibirsk,-2.4,184.84,64.36333333333333,415.5,0,0,0,2019-01
novosibirsk,-1.075,173.76,66.35499999999999,425.995,0,0,0,2019-02
novosibirsk,2.413333333333333,306.55,67.79666666666667,428.4866666666667,0,0,0,2019-03
novosibirsk,8.835,217.38,66.17,423.33500000000004,0,0,0,2019-04
novosibirsk,8.325,243.79000000000002,64.415,426.315,0,0,0,2019-05
novosibirsk,4.75,113.94,68.71,411.23,0,0,0,2019-06
novosibirsk,17.29,40.3,73.41,420.93,0,0,0,2019-07
novosibirsk,7.303333333333334,344.73,65.065,417.08666666666664,0,0,0,2019-08
novosibirsk,2.95,77.44999999999999,63.55,413.71500000000003,0,0,0,2019-09
novosibirsk,-0.05571428571428579,278.42,62.81857142857143,420.32714285714286,0,0,0,2019-10
novosibirsk,-4.14,30.86,70.77,421.28,0,0,0,2019-12
novosibirsk,-3.325,123.78,61.07,416.445,0,0,0,2020-01
novosibirsk,0.32,76.06,59.96,408.82,0,0,0,2020-03
novosibirsk,4.465,436.73,63.650000000000006,430.82,0,0,0,2020-04
novosibirsk,9.585,221.88,63.31,419.585,0,0,0,2020-05
novosibirsk,9.26,75.57,63.06,415.17,0,0,0,2020-06
novosibirsk,9.426666666666668,132.53,67.51,424.3633333333333,0,0,0,2020-07
novosibirsk,12.05,125.45,63.165,427.105,0,0,0,2020-08
novosibirsk,4.86,68.98,63.53,416.45,0,0,0,2020-09
novosibirsk,1.69,28.72,72.49,419.78,0,0,0,2020-10
novosibirsk,-4.926,321.15,61.072,428.78999999999996,0,0,0,2020-12
novosibirsk,2.82,120.95,71.98,433.6,0,0,0,2021-02
novosibirsk,1.6400000000000001,188.86,67.685,418.74,0,0,0,2021-03
novosibirsk,4.826666666666667,344.8,68.38666666666667,423.1566666666667,0,0,0,2021-04
novosibirsk,9.45,221.73000000000002,62.1,416.49,0,0,0,2021-06
novosibirsk,12.89,73.91,70.19,425.86,0,0,0,2021-07
novosibirsk,7.855,153.32999999999998,61.1,426.57,0,0,0,2021-08
novosibirsk,7.245,106.36000000000001,67.25,427.83500000000004,0,0,0,2021-09
novosibirsk,3.38,29.37,61.54,434.57,0,0,0,2021-10
novosibirsk,-3.49,25.94,57.65,441.87,0,0,0,2021-11
novosibirsk,-5.26,37.8,72.66,428.4,0,0,0,2021-12
novosibirsk,-1.74,197.66,61.85,431.48,0,0,0,2022-02
novosibirsk,-0.8550000000000001,177.7,65.72,432.735,0,0,0,2022-03
novosibirsk,4.683333333333333,379.58,63.91,423.68666666666667,0,0,0,2022-04
novosibirsk,11.55,137.97,59.41,441.5,0,0,0,2022-05
novosibirsk,8.790000000000001,284.42,61.48666666666667,415.75,0,0,0,2022-06
novosibirsk,12.96,65.28,64.98,427.47,0,0,0,2022-07
novosibirsk,5.8100000000000005,55.980000000000004,65.725,431.20500000000004,0,0,0,2022-09
novosibirsk,-1.94,41.78,60.57,408.78,0,0,0,2022-11
novosibirsk,-3.955,58.230000000000004,73.12,416.675,0,0,0,2022-12
novosibirsk,3.81,168.95,64.045,427.38,0,0,0,2023-02
novosibirsk,12.45,92.3,63.6,421.48,0,0,0,2023-04
novosibirsk,11.059999999999999,187.92,62.245,436.435,0,0,0,2023-05
novosibirsk,9.79,155.37,68.64500000000001,418.82500000000005,0,0,0,2023-07
novosibirsk,9.975,139.20000000000002,67.36,428.05,0,0,0,2023-08
novosibirsk,6.08,32.08,70.11,438.5,0,0,0,2023-09
novosibirsk,0.38666666666666644,63.83,66.53333333333333,444.0833333333333,0,1,0,2023-10
novosibirsk,-2.9775,121.35000000000001,63.72,430.185,0,0,0,2023-11
novosibirsk,-3.486666666666667,104.31,62.953333333333326,435.95,0,0,0,2023-12
novosibirsk,-2.5733333333333337,178.89999999999998,63.86333333333334,435.5933333333333,0,0,0,2024-02
novosibirsk,10.705,199.17000000000002,55.89,430.56,0,0,0,2024-04
novosibirsk,9.52,98.1,60.64,419.41,0,0,0,2024-05
novosibirsk,7.47,101.81,66.97,451.625,0,0,0,2024-07
novosibirsk,5.925,83.25,62.445,424.08000000000004,0,0,0,2024-08
novosibirsk,-0.78,23.11,62.23,441.97,0,0,0,2024-09
novosibirsk,-3.19,14.48,65.4,428.64,0,0,0,2024-11
novosibirsk,-2.82,68.77,55.97,424.49,0,0,0,2025-01
novosibirsk,-6.36,65.4,61.94,416.73,0,0,0,2025-02
novosibirsk,3.55,99.45,65.4,429.2,0,0,0,2025-03
novosibirsk,10.305,262.02,57.7,434.985,1,0,0,2025-04
novosibirsk,9.61,201.23000000000002,53.525,430.735,0,0,0,2025-05
novosibirsk,10.663333333333332,204.01,65.90666666666667,434.34666666666664,0,0,0,2025-07
novosibirsk,5.2299999999999995,199.38,63.235,428.11,0,0,0,2025-08
novosibirsk,2.56,37.72,65.83000000000001,433.44,0,0,0,2025-09
novosibirsk,-2.65,45.59,59.14,430.85,0,0,0,2025-10
shanghai,12.22,34.39,74.21,464.49,0,0,0,2015-10
shanghai,7.4399999999999995,111.34,76.32,470.15,0,0,0,2015-11
shanghai,11.92,115.62,67.85,454.55,0,0,0,2015-12
shanghai,12.625,515.5,75.455,466.795,0,0,0,2016-01
shanghai,12.225,282.47,75.025,471.855,0,0,0,2016-02
shanghai,20.53,183.7,69.86,490.38,1,0,0,2016-03
shanghai,25.69333333333333,532.18,72.83666666666666,486.82,1,0,0,2016-05
shanghai,25.625,295.39,75.78,476.66999999999996,1,0,0,2016-06
shanghai,24.79,79.01,77.23,464.59,0,0,0,2016-07
shanghai,22.85,190.49,78.945,475.345,0,0,0,2016-08
shanghai,10.52,100.66,78.24,471.75,0,0,0,2016-12
shanghai,8.595,204.81,75.395,470.58,0,0,0,2017-01
shanghai,18.935,250.66000000000003,83.48500000000001,470.95,0,0,0,2017-02
shanghai,18.2,318.79,68.57,485.12,0,0,0,2017-03
shanghai,23.54,176.13,78.96,473.92,1,0,0,2017-05
shanghai,25.56,144.08,70.92,485.96,0,0,0,2017-06
shanghai,26.33,507.59000000000003,76.9275,475.6425,0,0,0,2017-07
shanghai,23.81,199.64,81.66,475.44,1,0,0,2017-08
shanghai,16.795,290.26,76.035,484.1075,0,0,0,2017-09
shanghai,11.3,107.39,59.62,467.74,0,0,0,2017-10
shanghai,11.32,423.27,75.39666666666666,478.5133333333333,1,0,0,2017-11
shanghai,12.202,461.96000000000004,74.306,472.342,0,0,0,2017-12
shanghai,7.916666666666667,344.6,76.79,466.58666666666664,0,0,0,2018-01
shanghai,16.69,129.07,82.52,471.57,0,0,0,2018-02
shanghai,19.08,313.96000000000004,69.84,482.185,0,0,0,2018-03
shanghai,24.05666666666667,501.47,79.24333333333334,484.43333333333334,1,0,0,2018-05
shanghai,26.33666666666667,476.35,75.79666666666667,465.5333333333333,1,0,0,2018-06
shanghai,24.285,461.77,72.88749999999999,468.96000000000004,0,0,0,2018-07
shanghai,21.42,73.29,69.96,491.6,0,0,0,2018-09
shanghai,16.313333333333333,148.60000000000002,76.35333333333334,470.8433333333333,0,0,0,2018-10
shanghai,11.476666666666667,179.44,73.91333333333334,473.74666666666667,0,0,0,2018-11
shanghai,8.385,159.34,72.055,480.625,0,0,0,2018-12
shanghai,9.89,69.22,59.29,491.6,0,0,0,2019-01
shanghai,15.190000000000001,254.22,75.34,476.365,0,0,0,2019-02
shanghai,16.5925,550.4,75.06,471.925,0,0,0,2019-03
shanghai,24.57,183.51,54.69,469.51,1,0,1,2019-04
shanghai,23.55,138.95,75.17,495.62,0,0,0,2019-05
shanghai,26.813333333333333,528.3,75.20333333333333,481.50666666666666,1,0,0,2019-06
shanghai,21.93,150.02,75.945,472.845,0,0,0,2019-08
shanghai,20.13,99.05,72.37,468.77,0,0,0,2019-10
shanghai,13.59,65.46,76.91,474.01,0,0,0,2019-11
shanghai,11.96,161.36,71.925,467.875,0,0,0,2019-12
shanghai,12.825,198.37,76.27000000000001,489.225,0,0,0,2020-01
shanghai,12.56,93.01,75.8,476.66,0,0,0,2020-02
shanghai,16.22,615.19,76.99,479.6125,1,0,0,2020-03
shanghai,16.55,152.39,75.44,474.27,0,0,0,2020-04
shanghai,24.59,157.26,65.23,471.2,0,0,0,2020-05
shanghai,25.11,173.92,69.6,484.13,1,0,0,2020-06
shanghai,27.46,133.12,76.33,482.05,0,0,0,2020-07
shanghai,22.6,78.11,71.74,477.0,0,0,0,2020-08
shanghai,21.48,200.12,66.15333333333334,475.55,0,0,1,2020-09
shanghai,16.28,78.91,80.13,466.81,0,0,0,2020-11
shanghai,11.0175,237.12,72.38499999999999,478.98,0,0,0,2020-12
shanghai,12.9,108.28,74.4,485.35,0,0,0,2021-01
shanghai,20.17,132.98,74.04,480.57,0,0,0,2021-03
shanghai,21.6,160.08,73.68,477.69,0,0,0,2021-04
shanghai,28.009999999999998,331.14,77.00999999999999,476.72,1,0,0,2021-05
shanghai,27.05666666666667,473.85,78.03666666666668,476.48333333333335,1,0,0,2021-06
shanghai,27.21,123.99,76.03,488.84,0,0,0,2021-07
shanghai,25.8,102.6,78.26,489.77,0,0,0,2021-08
shanghai,19.655,152.32999999999998,81.91999999999999,476.745,0,0,0,2021-09
shanghai,18.79,58.33,67.93,489.82,0,0,0,2021-10
shanghai,9.27,167.63,74.35,492.165,0,0,0,2021-12
shanghai,6.76,76.61,66.12,504.23,0,0,0,2022-01
shanghai,15.4625,538.21,73.6925,489.03,1,0,0,2022-02
shanghai,14.783333333333333,513.51,81.40333333333332,491.5466666666666,0,0,0,2022-03
shanghai,25.290000000000003,549.45,75.93333333333334,495.40000000000003,1,0,0,2022-05
shanghai,27.52,148.72,79.84,502.41,0,0,0,2022-06
shanghai,22.57,139.88,75.34,470.52,0,0,0,2022-07
shanghai,23.57,90.69,70.72,477.88,0,0,0,2022-09
shanghai,17.096666666666668,200.93,72.07666666666667,482.79333333333335,0,0,0,2022-10
shanghai,11.753333333333332,160.96,81.17666666666666,488.9433333333333,0,0,0,2022-11
shanghai,10.69,127.55,80.58500000000001,480.14,0,0,0,2022-12
shanghai,11.615,213.23000000000002,71.435,490.095,0,0,0,2023-01
shanghai,15.260000000000002,211.39999999999998,76.75,488.97,0,0,0,2023-02
shanghai,19.335,355.93,71.96000000000001,495.08500000000004,1,0,0,2023-03
shanghai,20.565,329.46000000000004,74.27000000000001,490.20000000000005,0,0,0,2023-04
shanghai,35.05,16.8,77.71,484.93,1,1,0,2023-06
shanghai,27.35,123.44,82.56,492.09,0,0,0,2023-07
shanghai,23.076666666666668,288.51,77.99666666666667,491.84999999999997,0,0,0,2023-08
shanghai,18.7125,323.54999999999995,77.0725,474.82,0,0,0,2023-09
shanghai,14.49,40.15,74.68,481.24,0,0,0,2023-10
shanghai,12.08,88.11,76.58,501.33,0,0,0,2023-11
shanghai,8.6,116.46,76.86,491.58,0,0,0,2023-12
shanghai,12.24,131.59,75.04,489.87,0,0,0,2024-01
shanghai,18.3575,584.65,74.435,482.53,0,0,0,2024-02
shanghai,19.16333333333333,442.53,79.01666666666667,488.2033333333334,0,0,0,2024-03
shanghai,25.895,342.73,69.80000000000001,499.42,1,0,0,2024-04
shanghai,25.1725,718.82,73.7675,496.59250000000003,1,0,0,2024-05
shanghai,27.02,461.09000000000003,76.32333333333334,494.0,1,0,0,2024-06
shanghai,25.335,273.01,74.11500000000001,491.46500000000003,0,0,0,2024-07
shanghai,27.34,82.34,73.67,511.93,0,0,0,2024-08
shanghai,25.48,63.81,73.32,495.92,0,0,0,2024-09
shanghai,15.35,28.32,76.5,499.25,0,0,0,2024-10
shanghai,10.605,145.42000000000002,78.08500000000001,494.08,0,0,0,2024-11
shanghai,10.336666666666668,253.09,73.92666666666668,493.68666666666667,0,0,0,2024-12
shanghai,15.23,121.09,66.13,492.7,0,0,0,2025-01
shanghai,13.11,532.91,75.39750000000001,490.34,0,0,0,2025-02
shanghai,17.3975,600.13,69.1175,498.035,1,0,0,2025-03
shanghai,20.244999999999997,320.65,74.41499999999999,508.505,0,0,0,2025-04
shanghai,26.405,352.22,73.445,491.37,1,0,0,2025-05
shanghai,27.505,709.72,78.0625,491.2475,1,0,0,2025-06
shanghai,25.72,116.62,74.43,490.29,0,0,0,2025-07
shanghai,20.32,112.97,69.35,490.27,0,0,0,2025-08
shanghai,20.72,35.14,71.75,505.44,0,0,0,2025-09
shanghai,16.735,159.42000000000002,73.755,505.71500000000003,0,0,0,2025-10
stpetersburg,-2.4066666666666667,133.01,74.55333333333333,415.4433333333333,0,0,0,2015-11
stpetersburg,-0.55,93.49,80.92,423.14,0,0,0,2015-12
stpetersburg,-2.06,252.64,76.37333333333333,411.9066666666667,0,0,0,2016-01
stpetersburg,2.56,144.59,76.7,431.74,0,0,0,2016-02
stpetersburg,8.585,279.38,76.63,419.195,0,0,0,2016-03
stpetersburg,15.445,272.86,72.14,419.87,0,0,0,2016-05
stpetersburg,11.19,245.13,72.325,417.79499999999996,0,0,0,2016-06
stpetersburg,10.6025,337.76,74.1,426.115,0,0,0,2016-08
stpetersburg,6.91,263.58,78.6125,406.39750000000004,0,0,0,2016-09
stpetersburg,-1.79,46.88,74.59,434.67,0,0,0,2016-10
stpetersburg,-1.7650000000000001,161.97,77.7575,421.3225,0,0,0,2016-11
stpetersburg,1.5200000000000002,342.03,74.34333333333335,419.1033333333333,0,0,0,2017-02
stpetersburg,9.615,302.03,75.605,422.695,0,0,0,2017-04
stpetersburg,14.9025,477.78999999999996,69.6075,418.39,0,0,0,2017-06
stpetersburg,9.1,81.52,83.1,430.84,0,0,0,2017-08
stpetersburg,5.545,155.13,73.17500000000001,421.125,0,0,0,2017-09
stpetersburg,2.408,314.44,74.414,417.316,1,0,0,2017-10
stpetersburg,-0.458,317.27,74.276,414.538,0,0,0,2017-11
stpetersburg,1.92,23.19,71.32,415.61,0,0,0,2017-12
stpetersburg,-3.1999999999999997,174.71,69.705,413.73,0,0,0,2018-01
stpetersburg,0.59,195.29000000000002,77.50999999999999,418.66999999999996,0,0,0,2018-02
stpetersburg,7.23,380.06,78.84333333333333,427.3233333333333,0,0,0,2018-03
stpetersburg,9.66,147.14,64.7,416.38,0,0,0,2018-04
stpetersburg,12.2,124.11,81.28,416.87,0,0,0,2018-05
stpetersburg,12.62,357.64,77.05333333333333,413.61999999999995,0,0,0,2018-06
stpetersburg,12.805,221.67,80.07,415.91499999999996,0,0,0,2018-07
stpetersburg,8.94,73.55,65.78,435.13,0,0,0,2018-08
stpetersburg,1.13,55.07,65.25,430.61,0,0,0,2018-10
stpetersburg,-1.565,126.29,71.7,425.155,0,0,0,2018-12
stpetersburg,-2.89,31.14,83.19,415.78,0,0,0,2019-01
stpetersburg,2.552,600.85,71.964,427.078,0,0,0,2019-02
stpetersburg,7.41,245.86,77.92,422.11,0,0,0,2019-03
stpetersburg,11.686666666666667,411.07,77.52333333333333,430.2833333333333,0,0,0,2019-04
stpetersburg,13.864999999999998,254.92,74.93,445.6,0,0,0,2019-05
stpetersburg,10.426666666666668,366.21000000000004,79.49,423.59666666666664,0,0,0,2019-06
stpetersburg,14.365,175.16000000000003,78.53,440.745,0,0,0,2019-07
stpetersburg,10.79,173.73,82.53,427.675,0,0,0,2019-08
stpetersburg,5.66,73.42,75.96,430.74,0,0,0,2019-09
stpetersburg,-3.84,44.52,74.21,427.18,0,0,0,2019-11
stpetersburg,-1.775,89.48,78.6,420.43,0,0,0,2019-12
stpetersburg,-2.03,82.16,82.33,433.43,0,0,0,2020-01
stpetersburg,7.18,257.5,73.295,424.11,0,0,0,2020-03
stpetersburg,9.16,236.56,75.685,426.075,0,0,0,2020-04
stpetersburg,9.57,169.99,62.7,444.84,0,0,0,2020-05
stpetersburg,14.17,115.55,75.05,411.0,0,0,0,2020-06
stpetersburg,16.44,85.61,73.37,429.56,0,0,0,2020-07
stpetersburg,11.153333333333334,198.61,72.0,432.22,0,1,0,2020-08
stpetersburg,8.925,134.42000000000002,75.565,411.405,0,0,0,2020-09
stpetersburg,0.68,25.17,66.73,440.56,0,0,0,2020-10
stpetersburg,0.09999999999999998,223.73,77.6275,440.8225,0,0,0,2020-11
stpetersburg,-3.34,62.43,78.69,425.08,0,0,0,2020-12
stpetersburg,-0.34,89.98,74.93,432.25,0,0,0,2021-01
stpetersburg,3.6350000000000002,175.47000000000003,81.09,429.46,0,0,0,2021-02
stpetersburg,7.32,253.41,74.845,427.225,0,0,0,2021-03
stpetersburg,9.72,138.07,73.39,422.15,0,0,0,2021-04
stpetersburg,12.265,308.71,74.28,425.675,0,0,0,2021-05
stpetersburg,14.49,120.32,71.99,436.25,0,0,0,2021-06
stpetersburg,13.216666666666667,224.94,68.86,441.74666666666667,0,0,0,2021-07
stpetersburg,9.195,135.41,70.755,431.155,0,0,0,2021-08
stpetersburg,10.9,44.52,81.08,435.03,0,0,0,2021-09
stpetersburg,-2.48,34.16,78.98,434.51,0,0,0,2021-11
stpetersburg,-1.18,70.06,71.06,422.16,0,0,0,2021-12
stpetersburg,-0.6833333333333335,306.87,71.25666666666667,441.01666666666665,0,0,0,2022-01
stpetersburg,8.42,90.74,67.91,438.54,0,0,0,2022-02
stpetersburg,2.95,131.25,74.35,440.14,0,0,0,2022-03
stpetersburg,9.866666666666667,431.6,72.70333333333333,428.84666666666664,0,0,0,2022-04
stpetersburg,11.356666666666667,404.83,75.46666666666667,431.53666666666663,0,0,0,2022-05
stpetersburg,15.919999999999998,591.12,73.32000000000001,434.088,0,0,0,2022-06
stpetersburg,7.016666666666667,193.15,71.39333333333333,443.79333333333335,0,0,0,2022-09
stpetersburg,5.08,84.6,71.63999999999999,426.265,0,0,0,2022-10
stpetersburg,1.9766666666666666,185.70000000000002,78.09666666666666,433.74333333333334,0,0,0,2022-11
stpetersburg,-0.35,66.04,78.18,422.24,0,0,0,2022-12
stpetersburg,0.55,98.14,73.61,434.57,0,0,0,2023-01
stpetersburg,1.4633333333333332,434.05,72.44333333333333,430.31666666666666,1,0,0,2023-02
stpetersburg,6.8525,586.53,74.955,436.1875,0,0,0,2023-03
stpetersburg,10.46,285.82,77.095,431.19000000000005,0,0,0,2023-04
stpetersburg,14.61,100.0,72.21,441.13,0,0,0,2023-05
stpetersburg,8.31,124.26,76.3,442.93,0,0,0,2023-06
stpetersburg,13.56,163.96,73.86,434.33500000000004,0,0,0,2023-07
stpetersburg,6.13,187.34,69.13,417.075,0,0,0,2023-08
stpetersburg,8.11,68.93,83.27,454.18,0,0,0,2023-09
stpetersburg,3.5300000000000002,101.66999999999999,70.35499999999999,448.91499999999996,0,0,0,2023-10
stpetersburg,-3.16,141.53,73.88499999999999,410.495,0,0,0,2023-11
stpetersburg,1.115,98.61999999999999,74.955,435.78,0,0,0,2023-12
stpetersburg,-0.5650000000000001,156.05,73.435,441.21500000000003,0,0,0,2024-01
stpetersburg,-6.85,89.28,69.69,443.34,0,0,0,2024-02
stpetersburg,4.17,228.91,78.405,430.73,0,0,0,2024-03
stpetersburg,8.44,186.99,67.4,426.52,1,0,0,2024-04
stpetersburg,16.165,314.15,82.795,431.75,0,0,0,2024-05
stpetersburg,13.57,143.92,71.32,452.03,0,0,0,2024-06
stpetersburg,15.823333333333332,328.57,76.44333333333333,438.73,0,0,0,2024-07
stpetersburg,14.774999999999999,143.68,74.55000000000001,430.74,0,0,0,2024-08
stpetersburg,7.99,83.05,76.83,433.64,0,0,0,2024-09
stpetersburg,4.41,273.09,72.07666666666667,437.78666666666663,0,0,0,2024-10
stpetersburg,0.4566666666666667,154.06,79.86,432.09,0,0,0,2024-11
stpetersburg,-2.355,91.8,74.525,440.95000000000005,0,0,0,2024-12
stpetersburg,3.42,107.22,76.77,425.87,0,0,0,2025-01
stpetersburg,-4.41,97.86,82.95,434.2,0,0,0,2025-02
stpetersburg,2.45,138.51,66.34,442.34,0,0,0,2025-03
stpetersburg,13.08,575.68,73.2525,438.7475,0,0,0,2025-05
stpetersburg,15.58,96.07,74.74,421.99,0,0,0,2025-06
stpetersburg,15.04,116.79,86.07,447.91,0,0,0,2025-07
stpetersburg,12.35,145.09,69.88,452.065,0,0,0,2025-09
texas,28.2,74.68,61.93,421.75,0,0,0,2015-11
texas,20.445,79.59,62.254999999999995,414.855,0,0,0,2015-12
texas,20.04,148.7,51.620000000000005,414.07,0,0,0,2016-01
texas,18.0,82.23,62.65,416.87,0,0,0,2016-02
texas,24.396666666666665,422.54999999999995,57.93333333333334,427.81,1,0,0,2016-03
texas,32.2825,395.86,62.795,403.9225,0,0,0,2016-04
texas,33.61,139.86,63.19,412.47,0,0,0,2016-05
texas,36.09,91.09,87.4,427.69,0,0,0,2016-06
texas,35.28,101.31,65.66,422.27,0,0,0,2016-07
texas,31.7,145.68,67.30000000000001,425.13,0,0,0,2016-08
texas,25.605,123.58,60.94,421.12,0,0,0,2016-09
texas,22.69,129.79000000000002,68.895,425.855,0,0,0,2016-10
texas,21.52,26.94,67.89,406.14,0,0,0,2016-11
texas,25.43,70.96000000000001,69.0,419.83000000000004,0,0,0,2016-12
texas,20.6,67.41,63.15,401.69,0,0,0,2017-01
texas,27.91,124.52,71.49,414.71,0,0,0,2017-02
texas,26.939999999999998,317.48,65.29666666666667,421.18,0,0,0,2017-03
texas,30.55,224.36,63.75,408.445,0,0,0,2017-04
texas,33.92,366.39,64.60000000000001,418.3766666666667,0,0,0,2017-05
texas,35.36,86.93,64.38,403.6,0,0,0,2017-06
texas,33.787499999999994,324.14,63.9725,425.1,0,0,0,2017-07
texas,33.124,368.96,62.646,419.56800000000004,0,0,0,2017-08
texas,28.13,58.45,56.34,417.14,0,0,0,2017-09
texas,22.23,62.58,67.205,422.995,0,0,0,2017-10
texas,19.840000000000003,90.81,67.1,427.22,0,0,0,2017-12
texas,28.11,63.54,59.01,414.41,0,0,0,2018-01
texas,30.2,6.74,62.45,416.22,0,1,0,2018-02
texas,29.19,100.63,64.77,421.35,0,0,0,2018-03
texas,34.056666666666665,676.95,62.26833333333334,421.17,0,0,0,2018-04
texas,31.53,217.57,68.33500000000001,420.71000000000004,0,0,0,2018-06
texas,34.52,258.91999999999996,67.74333333333333,424.43,0,0,0,2018-07
texas,33.07333333333333,148.27,58.026666666666664,419.28666666666663,0,0,0,2018-08
texas,27.95,14.3,60.3,416.89,0,0,0,2018-09
texas,23.34,35.09,65.95,415.22,0,0,0,2018-10
texas,19.445,61.79,58.489999999999995,425.77,0,0,0,2018-11
texas,22.2,47.44,71.25,409.12,0,0,0,2018-12
texas,21.650000000000002,163.8,62.31999999999999,423.0,0,0,0,2019-01
texas,30.145,434.59,60.9075,433.52,0,0,0,2019-03
texas,32.629999999999995,231.79,63.99,424.185,0,0,0,2019-04
texas,37.78,92.3,63.06,415.36,0,0,0,2019-06
texas,32.31,155.57,69.685,422.745,0,0,0,2019-07
texas,32.989999999999995,131.75,65.42500000000001,426.48,0,0,0,2019-08
texas,30.365000000000002,98.91,67.46000000000001,419.94,0,0,0,2019-09
texas,24.159999999999997,66.83,64.62,423.475,0,0,0,2019-11
texas,18.58,69.59,63.18,416.3,0,0,0,2019-12
texas,19.3,156.66,64.945,416.65,0,0,0,2020-01
texas,25.0425,317.11,67.0675,425.35749999999996,0,0,0,2020-02
texas,26.7575,402.06,67.0475,418.295,0,0,0,2020-03
texas,41.72,85.0,55.39,422.14,0,0,0,2020-05
texas,34.60333333333333,289.56,69.03,430.51666666666665,0,0,0,2020-06
texas,37.8,383.92,61.3125,422.20500000000004,0,0,0,2020-07
texas,35.27,52.11,59.09,425.33,0,0,0,2020-08
texas,30.595,82.9,70.745,429.20500000000004,0,0,0,2020-09
texas,24.995,100.44,61.629999999999995,428.53499999999997,0,0,0,2020-10
texas,22.634999999999998,112.95,60.06,435.33500000000004,0,0,0,2020-11
texas,16.25,67.85,64.8,431.71,0,0,0,2021-01
texas,23.335,183.57999999999998,64.84,436.48,0,0,0,2021-02
texas,27.045,177.78,65.245,423.57,0,0,0,2021-03
texas,36.68,124.21,63.82,434.24,0,0,0,2021-04
texas,37.93333333333334,295.14,63.413333333333334,425.32666666666665,0,0,1,2021-06
texas,36.565,250.95,65.57499999999999,439.705,0,0,0,2021-07
texas,30.47,130.78,63.06999999999999,441.33,0,0,0,2021-08
texas,31.85,14.6,64.0,428.46,0,0,0,2021-09
texas,18.93,48.74,57.44,434.2,0,0,0,2021-11
texas,19.95,121.25,65.7775,427.6575,0,0,0,2021-12
texas,20.18,173.06,57.626666666666665,436.9533333333333,0,0,0,2022-01
texas,23.255,121.41999999999999,61.705,426.41999999999996,0,0,0,2022-02
texas,25.345,202.94,68.11,435.08000000000004,0,0,0,2022-03
texas,33.99,111.81,73.97,427.32,0,0,0,2022-04
texas,33.185,252.74,60.269999999999996,432.47,0,0,0,2022-05
texas,38.266666666666666,304.72,67.68666666666667,437.29333333333335,0,0,0,2022-06
texas,34.805,117.78,70.22,442.58,0,0,0,2022-08
texas,29.197499999999998,174.70999999999998,65.58,433.6625,0,1,0,2022-09
texas,24.16,62.459999999999994,61.83,422.44,0,0,0,2022-10
texas,15.65,31.0,60.39,417.27,0,0,0,2022-11
texas,24.16,57.77,63.14,447.24,0,0,0,2022-12
texas,22.810000000000002,163.4,66.44999999999999,431.28,0,0,0,2023-01
texas,26.4,137.21,62.125,438.015,0,0,0,2023-02
texas,31.23,122.3,65.62,450.98,0,0,0,2023-03
texas,32.175,447.89,63.6075,440.34749999999997,0,0,0,2023-04
texas,37.05,117.85,69.29,449.04,0,0,0,2023-05
